Molecule ChEMBL ID,Standard Value,Smiles
CHEMBL5403610,49800.0,Cc1ccc2nc(CCCN3CCN(c4ccccn4)CC3)sc2c1
CHEMBL538542,4.898,CCCN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3.Cl
CHEMBL708,0.8511,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1
CHEMBL53,98.0,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3
CHEMBL2037521,127.0,c1cnc(N2CCN(CCCCc3nc4ccccc4s3)CC2)nc1
CHEMBL5425375,591.0,CCCCOc1c(O)ccc2c1CN1CCc3cc(OCCC)c(O)cc3[C@@H]1C2
CHEMBL5411404,110.0,COc1cccc(-c2ccccc2NC(=O)NCCCN2CCN(c3ccccc3OC)CC2)c1
CHEMBL5410179,90.0,COc1ccccc1N1CCN(CCCNC(=O)Nc2ccccc2-c2ccc(C(C)C)cc2)CC1
CHEMBL2057457,161.0,COc1cc2c(cc1O)[C@@H]1Cc3cc(C)cc(C)c3CN1CC2
CHEMBL5079053,2380.0,CCc1cc(Cl)c(OC)c(C(=O)NCC2CCCN2CC(=O)N2CCC(c3ccccc3)(c3ccccc3)C2)c1O
CHEMBL651,100000.0,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1
CHEMBL5079903,2630.0,N#CC(CCN1CCN(c2cccc(Cl)c2Cl)CC1)(c1ccccc1)c1ccccc1
CHEMBL5093200,42.7,CN(C)CCC(C(=O)NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)(c1ccccc1)c1ccccc1
CHEMBL346331,34900.0,CCC(=O)C(CCN(C)C)(c1ccccc1)c1ccccc1
CHEMBL2207637,140.0,COc1ccccc1N1CCN(Cc2cc(CN(C)C)c3cccccc2-3)CC1
CHEMBL2207633,67.0,COc1ccccc1N1CCN(Cc2cc(C#Cc3ccccc3)c3cccccc2-3)CC1
CHEMBL5201719,3207.0,Nc1nc(NCCc2c[nH]c3ccccc23)nc(N2CCN(c3cccc(Cl)c3Cl)CC2)n1
CHEMBL267930,0.2,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1
CHEMBL1202298,65.7,Br.CN1CCc2ccccc2Cc2cc(O)c(O)cc2CC1
CHEMBL2037432,201.0,OC1(c2ccc(Cl)cc2)CCN(CCCCc2nc3ccccc3s2)CC1
CHEMBL42,208.0,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
CHEMBL201270,27.2,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-n3ccnc3)cc2)CC1
CHEMBL201551,86.2,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3c(c2)OCO3)CC1
CHEMBL197660,750.0,COc1ccc2onc(N3CCN(CCCCNC(=O)c4ccc(N5CCOCC5)cc4)CC3)c2c1
CHEMBL199746,750.0,COc1ccc2onc(N3CCN(CCCCNC(=O)c4ccc5nccnc5c4)CC3)c2c1
CHEMBL202713,56.6,COc1cccc2cc(C(=O)NCCCCN3CCN(c4[nH]nc5ccccc45)CC3)oc12
CHEMBL54,1.4,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
CHEMBL5201464,235.0,NC(=O)NCCCCCCN1CCN(c2cccc(Cl)c2)CC1
CHEMBL5181868,229.0,NS(=O)(=O)NCCCCCCN1CCN(c2cccc(Cl)c2)CC1
CHEMBL26907,2500.0,Cc1cccc(O)c1-c1cccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3
CHEMBL42,74.0,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
CHEMBL24077,6500.0,Oc1cc2c(cc1O)[C@@H](c1ccccc1)CNCC2
CHEMBL162762,2800.0,C#CC1=CCC(N(CCC)CCC)CC1
CHEMBL325109,18.0,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1
CHEMBL68191,21.0,CCN1C(=O)C(N2CCN(Cc3ccc(Cl)cc3)CC2)Cc2ccccc21
CHEMBL322802,340.0,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(Cc2ccccc2)C[C@@H]1C
CHEMBL4741673,25.3,C[C@H]1CN(CC[C@H]2CC[C@H](NC(=O)[C@@H]3CCCN3)CC2)CCc2ccc(Cl)cc21
CHEMBL48819,1445.44,COc1ccccc1N1CCN(CNC(=O)c2cccc(Cl)c2)CC1
CHEMBL380330,0.55,COc1ccc2c(c1)CCN(C)CCc1ccccc1C2
CHEMBL71,1.8,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21
CHEMBL119455,58.5,CN1CCc2cccc3c2[C@H]1Cc1cccc(O)c1-3
CHEMBL4785434,12.3,Cn1ccc2cc(S(=O)(=O)N[C@H]3CCN(CCCc4noc5ccccc45)C3)ccc21
CHEMBL4760655,2.57,O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1ccc2cc(Cl)ccc2c1
CHEMBL4782149,43.65,O=S(=O)(N[C@H]1CCN(CCCc2noc3ccccc23)C1)c1csc2ccccc12
CHEMBL4790020,38.9,Cc1c(S(=O)(=O)N[C@H]2CCN(CCCc3noc4ccccc34)C2)sc2ccc(Cl)cc12
CHEMBL5273118,853.0,CN(CC[C@@H]1CC[C@H](CNC(=O)c2cc3ccccc3[nH]2)C1)[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1
CHEMBL4790699,148.3,CC(=O)Nc1ccc(OCCCN2CCC(c3noc4cc(F)ccc34)CC2)cc1F
CHEMBL516,55.0,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1
CHEMBL59725,2600.0,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2s1
CHEMBL42,150.0,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
CHEMBL4208744,250.0,O=C(NCCN1CCN(c2ccc(Cl)c(Cl)c2)CC1)c1ccccn1
CHEMBL4241776,398.0,COc1cc(CN2CCN(c3ccccc3OC)CC2)ccc1OCc1cn(CCCCCCCCCCN(C)CCCCCNC(=O)COc2cccc(C#Cc3csc(C)n3)c2)nn1
CHEMBL4239573,186.0,COc1cc(CN2CCN(c3ccccc3OC)CC2)ccc1OCc1cn(CCOCCOCCOCCOCCOCCNC(=O)COc2cncc(C#Cc3csc(C)n3)c2)nn1
CHEMBL21731,1154.0,CNCCCC12CCC(c3ccccc31)c1ccccc12
CHEMBL3354065,676.08,CCCCC1CCN(CCCN2C(=O)CCc3ccccc32)CC1
CHEMBL5179879,1698.24,O=C(O)C(=O)O.c1ccc(N2CCN(CCCc3nc4ccccc4o3)CC2)cc1
CHEMBL5200816,1778.28,O=C(O)C(=O)O.c1ccc(N2CCN(CCCc3nc4ccccc4s3)CC2)cc1
CHEMBL5204418,758.58,O=C(O)C(=O)O.O=C1CCc2ccccc2N1CCCN1CCN(c2cccc(Cl)c2)CC1
CHEMBL5196870,5495.41,O=C(O)C(=O)O.O=C1CCc2ccccc2N1CCCN1CCN(c2ccc(Cl)cc2)CC1
CHEMBL5196873,2754.23,O=C(O)C(=O)O.O=C1CCc2ccccc2N1CCCN1CCN(c2ccccn2)CC1
CHEMBL5267958,22600.0,C[C@H]1CO[C@@H](c2ccc(N)nc2)CN1CC[C@@H]1CC[C@H](CNC(=O)c2cc3ccccc3[nH]2)C1
CHEMBL10085,2.2,CC(C)Oc1ccccc1N1CCN(Cc2cccc(C(=O)N3CCCCC3)c2)CC1
CHEMBL42,130.0,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
CHEMBL4753328,1000.0,O=C(c1ccc(F)c(Cl)c1)N1CCC(F)(CNCCOc2ccccn2)CC1
CHEMBL1423,12.0,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
CHEMBL479,12.0,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2
CHEMBL273273,6.0,CCCN(CCC)C1CCc2c(O)cccc2C1
CHEMBL487387,56.17,COc1cc2c(cc1O)[C@@H]1Cc3ccc(O)c(OC)c3CN1CC2
CHEMBL85,2.7,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2
CHEMBL53,50.0,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3
CHEMBL285755,142.0,CCCN(CCC)C1CCc2ccc(O)cc2C1
CHEMBL4287320,5233.0,CC1(c2ccc(F)cc2)NC(=O)N(CC(O)CN2CCN(Cc3cccc4ccccc34)CC2)C1=O
CHEMBL5076846,53.7,C[C@H]1C[C@H](NS(=O)(=O)c2cc3ccc(F)cc3s2)CN1CCCc1noc2cc(F)ccc12
CHEMBL4862405,1310.0,CCc1cc(Cl)c(OC)c(C(=O)NCC2CCCN(CCCCNC(=O)c3cc4ccccc4[nH]3)C2)c1O
CHEMBL4873313,1.77,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2C[C@@H](OCCCCOc3ccc4c(c3)NC(=O)CC4)CN2)c1O
CHEMBL4864320,2.57,CCCN1C[C@H](OCCCCOc2ccc3c(c2)NC(=O)CC3)C[C@H]1CNC(=O)c1c(O)c(CC)cc(Cl)c1OC
CHEMBL4878826,473.0,O=C(NCCCCN1CCO[C@@H]2c3ccccc3OC[C@H]21)c1ccc(Cl)cc1
CHEMBL5433458,5520.0,Clc1ccc([C@@H]2C[C@H]2NCCC2(c3ccccn3)CCOC3(CCCC3)C2)cc1
CHEMBL143761,28000.0,N#Cc1ccc2[nH]c(CN3CCN(c4ccc(F)cc4)CC3)cc2c1
CHEMBL5402456,1344.0,COc1cccc2c3c(oc12)CN(CCCCOc1ccc2cccnc2c1)CC3
CHEMBL5412359,63.1,CCOc1cccc2cc(CNCC[C@H]3CC[C@H](NC(=O)C4CC4)CC3)oc12
CHEMBL5393856,295.12,COc1cccc2c3c(oc12)CN(CCCCOc1ccc2ccc(=O)oc2c1)CC3
CHEMBL2112078,125.89,Cl.N#Cc1ccc2c(c1)CN(CC[C@H]1CC[C@H](NC(=O)/C=C/c3c[nH]c4ccccc34)CC1)CC2
CHEMBL5415842,1240.0,CCC1(CC)CC(OCCCN2CCN(c3cccc(C(F)(F)F)n3)CC2)(c2ccccn2)CCO1
CHEMBL85,6.4,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2
CHEMBL59725,42.5,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2s1
CHEMBL54,5.58,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
CHEMBL310843,3400.0,Clc1ccc(N2CCN(Cc3cc4ccccn4n3)CC2)cc1
CHEMBL267014,960.0,Clc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1
CHEMBL2165126,0.53,O=C1CCc2ccc(OCCCCN3CCCN(c4cccc(Cl)c4Cl)CC3)cc2N1
CHEMBL1503220,300.0,CCN1C(=O)c2ccccc2[S+]([O-])c2ccc(C(=O)NCc3ccc(OC)cc3)cc21
CHEMBL4447416,1001.0,CC(Oc1ccccc1Cl)c1nc(N)nc(N2CCN(C)CC2)n1
CHEMBL1627305,746.0,O=C(NCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1
CHEMBL3589651,321.0,O=C(NCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cnc2ccccc2c1
CHEMBL1627306,295.0,O=C(NCC[C@@H](O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1
CHEMBL273273,26.0,CCCN(CCC)C1CCc2c(O)cccc2C1
CHEMBL716,443.3,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1
CHEMBL4470487,51.0,O=C1c2ccccc2S(=O)(=O)N1CCCCCCN1CCN(c2ncccn2)CC1
CHEMBL4454105,8.0,O=C1c2ccccc2S(=O)(=O)N1CCCCCCN1CCN(c2cccc3ccccc23)CC1
CHEMBL4462839,27.0,O=C1c2ccccc2S(=O)(=O)N1CCCCCCN1CCN(c2ccccc2C(F)(F)F)CC1
CHEMBL4464512,39.0,O=C1c2ccccc2S(=O)(=O)N1CCCCCCN1CCN(c2cccc(Cl)c2)CC1
CHEMBL3321790,2.9,OC1(c2ccc(Cl)cc2)CC2CCC(C1)N2CCCSc1ccc(F)cc1
CHEMBL1112,2.6,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1
CHEMBL2024517,0.81,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1.Cl
CHEMBL643,260.0,CC(CN1c2ccccc2Sc2ccccc21)N(C)C
CHEMBL5415557,100000.0,Fc1cncc(CNCC[C@@]2(c3ccccn3)CCOC3(CCCC3)C2)c1
CHEMBL5406129,1400.0,CN(C)C(=O)C(CCN1C[C@H](O)C/C1=C\N1CCN(c2cccc(Cl)c2Cl)CC1)(c1ccccc1)c1ccccc1
CHEMBL5398747,4660.0,CN(C)C(=O)C(CCN1C[C@H](O)C[C@H]1CN1CCN(c2cccc(C(F)(F)F)n2)CC1)(c1ccccc1)c1ccccc1
CHEMBL5397609,978.0,CCCN(CCC(C(=O)N(C)C)(c1ccccc1)c1ccccc1)[C@@H]1C[C@H]1c1ccc(Cl)cc1
CHEMBL5418730,4070.0,Clc1ccc([C@@H]2C[C@H]2NCCC2(c3ccccn3)CCOCC2)cc1
CHEMBL3287403,0.17,O/N=C/c1cnn2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc12
CHEMBL1112,0.45,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1
CHEMBL1200492,735.53,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1.Cl
CHEMBL1112,3.1,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1
CHEMBL301265,60.0,CCCN[C@H]1CCc2nc(N)sc2C1
CHEMBL94265,850.0,COc1cccc(C(=O)NCCCCCN2CCN(c3ccc(Cl)cc3)CC2)c1
CHEMBL90662,1040.0,CN1CCC[C@@H](c2cccc(C#N)c2)C1
CHEMBL54,1.5,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
CHEMBL4461948,3.311,O=C(CCCN1CCC(O)(c2ccc(F)cc2)CC1)c1ccc(F)cc1
CHEMBL317493,10000.0,CCCN1CCO[C@@H]2c3cc(O)ccc3OC[C@@H]21
CHEMBL12713,0.45,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1
CHEMBL437490,450.0,Fc1ccc(N2CCN(Cc3cnn(-c4ccccc4)c3)CC2)cc1
CHEMBL1112,1.82,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1
CHEMBL3774769,630.96,Cn1c(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)nnc1-c1ccc(=O)n(C)c1
CHEMBL1442422,30200.0,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21
CHEMBL4744811,104.0,C[C@H]1CO[C@@H](c2ccc(N)nc2)CN1CC[C@H]1CC[C@H](NC(=O)c2cc3ccccc3[nH]2)CC1
CHEMBL70565,28.0,CCCN1CCO[C@@H]2c3cc(O)ccc3OC[C@H]21
CHEMBL7927,3200.0,Clc1ccc(N2CCN(Cc3cnn4ccccc34)CC2)cc1
CHEMBL487387,974.0,COc1cc2c(cc1O)[C@@H]1Cc3ccc(O)c(OC)c3CN1CC2
CHEMBL1385840,1.677,CC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
CHEMBL4096858,2700.0,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)c3cc4ccccc4s3)CC2)cc(C(F)(F)F)n1
CHEMBL4164541,6100.0,CCc1nc2c(N3CCNCC3)ccnc2n1Cc1cccc(Cl)c1
CHEMBL4085920,430.0,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)c3cc4ccccn4n3)CC2)cc(C(F)(F)F)n1
CHEMBL19215,21.0,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21
CHEMBL3759607,310.0,O=C(NCCCCN1CCN(c2ccccc2F)CC1)c1ccc2ccccc2c1
CHEMBL5091775,100000.0,Oc1cccc([C@]23CCC[C@H](NCC2)[C@@H]3O)c1
CHEMBL54,7.0,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
CHEMBL141845,290.0,COc1ccccc1N1CCN(CCNC(=O)c2cnn3ccccc23)CC1
CHEMBL59,190.0,NCCc1ccc(O)c(O)c1
CHEMBL2336892,55.0,c1ccc(N2CCN(Cc3cnn(-c4cc5ccc4CCc4ccc(cc4)CC5)c3)CC2)cc1
CHEMBL1112,0.2,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1
CHEMBL124444,110.0,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3o2)CC1
CHEMBL59,17.0,NCCc1ccc(O)c(O)c1
CHEMBL40650,19.7,COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5cccnc54)c3=O)C[C@@H]21
CHEMBL11845,217.0,CCCN(CCC)C1CCc2c(ccc(O)c2O)C1
CHEMBL5427288,151.36,COc1cccc2c3c(oc12)CN(CCCOc1ccc2ccc(=O)[nH]c2c1)CC3
CHEMBL5170580,1445.44,Cc1cccc(N2CCN(CCCN3C(=O)CCc4ccccc43)CC2)c1.O=C(O)C(=O)O
CHEMBL310843,3400.0,Clc1ccc(N2CCN(Cc3cc4ccccn4n3)CC2)cc1
CHEMBL1940413,447.0,Clc1ccc(N2CCN(CCCOc3ccccc3)CC2)cc1
CHEMBL1940420,186.0,Fc1ccc(OCCCN2CCN(c3ccccn3)CC2)cc1
CHEMBL59749,7950.0,c1ccc(CN2CC[C@@H](CNCc3csc(-c4ccccc4)n3)C2)cc1
CHEMBL1112,0.52,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1
CHEMBL2334893,32.0,COc1cc2c(cc1O)[C@@H]1Cc3cc4c(cc3CN1CC2)OCO4
CHEMBL53,26.0,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3
CHEMBL5399270,121.0,Clc1cccc(N2CCN(CCC3(c4ccccn4)CCOCC3)CC2)c1Cl
CHEMBL54,0.6026,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
CHEMBL42,223.87,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
CHEMBL91310,57.0,C=C1c2ccccc2C=C(N2CCN(C)CC2)c2ccccc21
CHEMBL325818,640.0,COc1c(C(=O)NC[C@@H]2CCN(Cc3ccccc3)C2)cc(Br)c2ccccc12
CHEMBL27811,200.0,C1=C(c2c[nH]c3ccccc23)CCNC1
CHEMBL445102,10.0,OC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1
CHEMBL5193103,62.0,O=c1n(CCCCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)nc2ccccn12
CHEMBL11363,0.3,C=CCN1CC[C@@H]2Cc3c(O)cccc3C[C@H]21
CHEMBL85,3.3,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2
CHEMBL596802,7500.0,CCCN1CCC(c2cccc(S(C)(=O)=O)c2)CC1
CHEMBL91067,5800.0,COc1ccc2c3c(c(=O)oc2c1)CN(Cc1ccccc1Cl)CC3
CHEMBL90569,5500.0,COc1ccc2c3c(c(=O)oc2c1)CN(Cc1cccc(Cl)c1)CC3
CHEMBL54,0.6026,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
CHEMBL155388,316.23,COc1cc2c(cc1OC)C(=O)CC(CN1CCC(C(=O)c3ccc(F)cc3)CC1)C2
CHEMBL71,8.0,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21
CHEMBL4779912,290.5,C[C@@H]1CN(CC[C@H]2CC[C@H](NC(=O)N(C)C)CC2)CCc2ccc(Cl)cc21
CHEMBL25856,58.0,Oc1cc2c(cc1O)[C@H]1c3ccccc3CN[C@@H]1CC2
CHEMBL4758402,95.5,O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1ccc(F)cc1
CHEMBL4793608,19.95,O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1csc2ccccc12
CHEMBL4747978,0.631,Cc1c(S(=O)(=O)N[C@@H]2CCN(CCCc3noc4ccccc34)C2)sc2ccc(F)cc12
CHEMBL201170,33.5,CN1CCc2ccccc2Cc2ccc(O)cc2CC1
CHEMBL217425,5000.0,c1ccc(CCc2ccccc2OCc2cccnc2)cc1
CHEMBL157138,0.34,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
CHEMBL715,173.9,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1
CHEMBL294951,2.4,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1
CHEMBL445102,11.2,OC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1
CHEMBL45244,2818.38,Cc1cccc(C(=O)NCN2CCN(c3ccccc3C#N)CC2)c1
CHEMBL419792,16300.0,CN[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1
CHEMBL25236,208.93,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1
CHEMBL267930,0.089,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1
CHEMBL531,4.0,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
CHEMBL56,86.0,CCCN(CCC)C1CCc2cccc(O)c2C1
CHEMBL1112,3.3,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1
CHEMBL59725,3600.0,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2s1
CHEMBL262724,29.6,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cnc2ccccc2n1
CHEMBL3819082,1150.0,Cl.Fc1ccc2c(c1)CC(CCN1CCc3ccccc3C1)C2
CHEMBL155486,213.8,O=C1CC(CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2ccccc21
CHEMBL71894,398.11,O=C(NCCCCN1CCN(c2ccccc2)CC1)c1ccc(Br)cc1
CHEMBL26789,20.6,CCCCN1CCN(c2ccccc2OC)CC1
CHEMBL4797752,1000.0,O=C(c1ccc(F)c(Cl)c1)N1CCC(F)(CNCCOc2ccc(Cl)cc2)CC1
CHEMBL11066,0.5,CCCN1CC[C@@H]2Cc3c(O)cccc3C[C@H]21
CHEMBL194493,19.7,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc([N+](=O)[O-])cc1
CHEMBL25236,52.0,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1
CHEMBL62,891.25,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1
CHEMBL48807,2454.71,COc1ccccc1N1CCN(CNC(=O)c2ccccc2)CC1
CHEMBL514885,264.0,CCCN(CCN1CCN(c2ccc(-c3ccccc3)cc2)CC1)[C@H]1CCc2nc(N)sc2C1
CHEMBL5273776,1320.0,CN(CC[C@@H]1CC[C@@H](CNC(=O)c2cc3ccccc3[nH]2)C1)[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1
CHEMBL93212,254.0,C=CCN1CCC[C@@H](c2cccc(C#N)c2)C1
CHEMBL275696,520.0,CN1CCN(C2=Cc3cc(Cl)ccc3Cc3ccccc32)CC1
CHEMBL1112,0.45,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1
CHEMBL1079481,125.89,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(C(F)(F)F)cc3)C2)n1C
CHEMBL1082106,125.89,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(Br)cc3)C2)n1C
CHEMBL1112,0.52,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1
CHEMBL53,0.62,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3
CHEMBL5080955,134.9,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1ccc(F)c(Cl)c1
CHEMBL5082267,302.0,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1cccc(C(F)(F)F)c1
CHEMBL5088232,46.77,C[C@H]1C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)CN1CCCc1noc2cc(F)ccc12
CHEMBL71920,35.0,CCCN(CCC)[C@@H]1CCc2ccc3[nH]c(C#N)cc3c2C1
CHEMBL4860528,446.68,CCCCCNC(=O)/N=C(\N)NCCCc1sc(N)nc1C
CHEMBL1112,3.3,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1
CHEMBL5178868,20892.96,COc1ccc(N2CCN(CCCN3C(=O)CCc4ccccc43)CC2)cc1.O=C(O)C(=O)O
CHEMBL1424807,137.3,Clc1cccc(N2CCNCC2)c1Cl
CHEMBL42,155.0,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
CHEMBL42,389.0,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
CHEMBL54206,7.586,O=C(CCCN1CCC(O)(c2ccccc2)CC1)c1ccc(F)cc1
CHEMBL245570,43.65,CN1CCc2ccccc2Cc2[nH]c3ccc(O)cc3c2CC1
CHEMBL8514,0.04,CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1
CHEMBL42,130.0,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
CHEMBL218166,0.1,O=c1[nH]c2cccc(N3CCN(Cc4cccc(-c5ccccc5)c4)CC3)c2o1
CHEMBL715,6.1,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1
CHEMBL218166,0.04,O=c1[nH]c2cccc(N3CCN(Cc4cccc(-c5ccccc5)c4)CC3)c2o1
CHEMBL311730,755.0,CCCN1CCC[C@@H](c2cccc(S(C)(=O)=O)c2)C1
CHEMBL85,2.2,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2
CHEMBL3335537,100000.0,c1ccc(CC[C@@H]2CN(Cc3nc4ccccc4[nH]3)CCO2)cc1
CHEMBL323356,31622.78,Cc1cc(NC(=O)Nc2ccc3c(ccn3C)c2)sn1
CHEMBL493,10.0,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
CHEMBL1210614,31.62,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3cccc(S(F)(F)(F)(F)F)c3)C2)n1C
CHEMBL54,2.0,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
