Molecule ChEMBL ID,Standard Value,Smiles,Source Description,Assay Description,Assay Type,Assay Organism,Assay Tissue Name,Document Journal,Document Year,Target Name,Standard Type,Standard Units,pChEMBL Value,Molecular Weight,AlogP
CHEMBL26907,48.8,Cc1cccc(O)c1-c1cccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3,Scientific Literature,Displacement of [3H]8-OH-DPAT from human 5-hydroxytryptamine 1A receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2001,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.31,341.45,5.12
CHEMBL40325,10.23,COc1cccc(OC)c1OCCNC[C@H]1C[C@H](c2ccccc2)c2ccccc2S1,Scientific Literature,Affinity constant on CHO cells expressing Human recombinant 5-hydroxytryptamine receptor 1A,B,Homo sapiens,,J Med Chem,2002,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.99,435.59,5.37
CHEMBL128866,23.15,COc1cc(OC)c2cc([C@@H]3CCN(C[C@H](O)COc4cccc5[nH]c(C)cc45)[C@@H](C)C3)sc2c1,Scientific Literature,Binding affinity towards 5-hydroxytryptamine 1A receptor in human using [3H]8-OH-DPAT as radioligand,B,,,Bioorg Med Chem Lett,2003,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.63,494.66,5.72
CHEMBL147901,2.2,NCCc1c[nH]c2ccc(OCCNC(=O)COc3ccc4[nH]cc(CCN)c4c3)cc12,Scientific Literature,Ability to inhibit the forskolin-stimulated c-AMP formation mediated by human 5-hydroxytryptamine 1A receptor in CHO-K1 cells,F,,,J Med Chem,1996,Serotonin 1a (5-HT1a) receptor,Ki,nM,8.66,435.53,2.23
CHEMBL409417,7.6,CCCN[C@@H]1[C@H](CCC)Cc2cccc(OC)c2[C@@H]1CCC,Scientific Literature,In vivo binding affinity towards [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in bovine hippocampus.,B,,Hippocampus,J Med Chem,1993,Serotonin 1a (5-HT1a) receptor,Ki,nM,8.12,303.49,4.92
CHEMBL97637,630.96,O=S(=O)(Nc1ccc2nccc(N3CCNCC3)c2c1)c1ccc(-c2ccccc2)cc1,Scientific Literature,Binding affinity to human cloned 5-hydroxytryptamine 1A receptor in HEK 293 cells using [3H]-8-OH- DPAT as radioligand,B,Homo sapiens,,Bioorg Med Chem Lett,2001,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.2,444.56,4.11
CHEMBL161064,1000.0,C=CCN[C@@H]1CCc2cccc(OC)c2[C@H]1C(=O)OC,Scientific Literature,In vivo binding affinity towards [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in bovine hippocampus.,B,,Hippocampus,J Med Chem,1993,Serotonin 1a (5-HT1a) receptor,Ki,nM,,275.35,2.04
CHEMBL75420,323.59,CCCCC/N=C(/N)N/N=C/c1c[nH]c2ccc(OC(C)C)cc12,Scientific Literature,Agonistic activity against 5-hydroxytryptamine 1A receptor in pig cortex using [3H]8-OH-DPAT,F,Sus scrofa,Cortex,J Med Chem,1995,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.49,329.45,3.38
CHEMBL598469,10.1,COc1cccc2c(CCN3CC=C(c4c[nH]c5ccc(F)cc45)CC3)coc12,Scientific Literature,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2010,Serotonin 1a (5-HT1a) receptor,Ki,nM,8.0,390.46,5.39
CHEMBL69257,169.82,O=C1Nc2cccc3c2C1(CCCCN1CC=C(c2ccccc2)CC1)CCC3,Scientific Literature,Compound was evaluated for its ability to displace [3H]8-OH-DPAT binding from human 5-hydroxytryptamine 1A receptor in mammalian cells,B,,,J Med Chem,1999,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.77,386.54,5.17
CHEMBL430332,1.4,CCCN1CC[C@H]2c3c(O)cccc3CC[C@H]21,Scientific Literature,"Binding affinity against 5-hydroxytryptamine 1A receptor from bovine hippocampus, used [3H]8-OH-DPAT as radioligand",B,,Hippocampus,J Med Chem,1993,Serotonin 1a (5-HT1a) receptor,Ki,nM,8.85,231.34,2.91
CHEMBL14899,460.0,CNc1nc(Cl)c(Sc2ccccc2)c(N2CCN(C)CC2)n1,Scientific Literature,Binding affinity to 5-hydroxytryptamine 1A receptor was determined,B,,,Bioorg Med Chem Lett,2001,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.34,349.89,3.07
CHEMBL95175,47.0,O=C1OCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(-c4ncccn4)cc23)CC1,Scientific Literature,Ability to displace [3H]5-CT (2.0 nM) from HeLa cells of human 5-hydroxytryptamine 1A receptor,B,,,J Med Chem,2003,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.33,485.56,4.86
CHEMBL318738,43.9,C1=C(c2c[nH]c3ncccc23)CCN(CCOc2cccc3c2OCCO3)C1,Scientific Literature,In vitro binding affinity towards Human 5-hydroxytryptamine 1A receptor by the displacement of [3H]8-OH-DPAT,B,Rattus norvegicus,,Bioorg Med Chem Lett,2002,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.36,377.44,3.5
CHEMBL74805,21.0,Oc1nc2cccc(N3CCN(Cc4ccnc(-c5ccc(F)cc5)c4)CC3)c2o1,Scientific Literature,Binding affinity for 5-hydroxytryptamine 1A receptor determined using [3H]8-OH-DPAT as radioligand,B,,,Bioorg Med Chem Lett,2001,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.68,404.45,4.06
CHEMBL294829,86.25,CC1CN(c2ccccc2[N+](=O)[O-])CCN1CCN1C(=O)CC2(CCCC2)CC1=O,Scientific Literature,Binding affinity to human 5-hydroxytryptamine 1A receptor was measured using [3H]-8-hydroxy-2-(di-n-propylamine) tetraline [3H]8-OH-DPAT) as radioligand,B,,,J Med Chem,2004,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.06,414.51,2.81
CHEMBL28997,2759.7,Fc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,Scientific Literature,In vitro binding affinity to human 5-hydroxytryptamine 1A receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2001,Serotonin 1a (5-HT1a) receptor,Ki,nM,5.56,310.38,3.02
CHEMBL18840,0.631,NCCc1c[nH]c2ccc(C(N)=O)cc12,Scientific Literature,Binding affinity against 5-hydroxytryptamine 1A human cloned receptors in HEK293 cells using [3H]8-OH-DPAT as radioligand,B,,,J Med Chem,2003,Serotonin 1a (5-HT1a) receptor,Ki,nM,9.2,203.25,0.77
CHEMBL39,10000.0,NCCc1c[nH]c2ccc(O)cc12,Scientific Literature,Displacement of [3H]WAY100635 from human recombinant 5HT1A receptor,B,Homo sapiens,,J Med Chem,2008,Serotonin 1a (5-HT1a) receptor,Ki,nM,5.0,176.22,1.37
CHEMBL300340,4.83,COc1cccc2sc(C3CCN(C[C@H](O)COc4cccc5[nH]c(C)cc45)CC3)cc12,Scientific Literature,Binding affinity was determined towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand,B,,,Bioorg Med Chem Lett,2003,Serotonin 1a (5-HT1a) receptor,Ki,nM,8.32,450.6,5.32
CHEMBL57098,1000.0,COc1ccccc1N1CCN(CCN2C(=O)CC3(CCNCC3)CC2=O)CC1,Scientific Literature,Binding affinity to human 5-hydroxytryptamine 1A receptor was measured using [3H]-8-hydroxy-2-(di-n-propylamine) tetraline [3H]8-OH-DPAT) as radioligand,B,,,J Med Chem,2004,Serotonin 1a (5-HT1a) receptor,Ki,nM,,400.52,1.34
CHEMBL310045,17.0,Oc1nc2cccc(N3CCN(Cc4cccc(-c5ccsc5)c4)CC3)c2o1,Scientific Literature,Binding affinity for 5-hydroxytryptamine 1A receptor determined using [3H]8-OH-DPAT as radioligand,B,,,Bioorg Med Chem Lett,2001,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.77,391.5,4.58
CHEMBL57385,6.13,COc1cccc2cc(C3CCN(C[C@H](O)COc4cccc5[nH]ccc45)CC3)sc12,Scientific Literature,Binding affinity towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand,B,,,Bioorg Med Chem Lett,2003,Serotonin 1a (5-HT1a) receptor,Ki,nM,8.21,436.58,5.01
CHEMBL135754,199.53,O=C(CCN1CCN(c2ccccc2Cl)CC1)c1ccsc1,Scientific Literature,Antagonist activity at 5HT1A,F,,,Eur J Med Chem,2010,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.7,334.87,3.8
CHEMBL1279,62.0,CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,Scientific Literature,In vitro receptor binding affinity for cloned human 5-hydroxytryptamine 1A receptor,B,,,J Med Chem,1999,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.21,243.31,1.34
CHEMBL905,140.0,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,Scientific Literature,In vitro receptor binding affinity for cloned human 5-hydroxytryptamine 1A receptor,B,,,J Med Chem,1999,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.85,269.35,1.91
CHEMBL308345,16.0,Oc1nc2cccc(N3CCN(Cc4cc(-c5ccc(F)cc5)ccn4)CC3)c2o1,Scientific Literature,Binding affinity for 5-hydroxytryptamine 1A receptor determined using [3H]8-OH-DPAT as radioligand,B,,,Bioorg Med Chem Lett,2001,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.8,404.45,4.06
CHEMBL309215,21.0,COc1cccc(-c2cccc(CN3CCN(c4cccc5nc(O)oc45)CC3)c2)c1,Scientific Literature,Binding affinity for 5-hydroxytryptamine 1A receptor determined using [3H]8-OH-DPAT as radioligand,B,,,Bioorg Med Chem Lett,2001,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.68,415.49,4.53
CHEMBL316081,794.33,Cc1c(S(=O)(=O)Nc2ccc3nccc(N4CCN(C)CC4)c3c2)sc2ccc(Cl)cc12,Scientific Literature,Binding affinity to human cloned 5-hydroxytryptamine 1A receptor in HEK 293 cells using [3H]-8-OH- DPAT as radioligand,B,Homo sapiens,,Bioorg Med Chem Lett,2001,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.1,487.05,4.96
CHEMBL434440,12.35,Cc1cc2c(OC[C@@H](O)CN3CC[C@@H](c4cc5ccc(F)cc5s4)C[C@@H]3C)cccc2[nH]1,Scientific Literature,Binding affinity towards 5-hydroxytryptamine 1A receptor in human using [3H]8-OH-DPAT as radioligand,B,,,Bioorg Med Chem Lett,2003,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.91,452.6,5.84
CHEMBL56156,4.7,Cc1cccc2sc(C3CCN(C[C@H](O)COc4cccc5[nH]ccc45)CC3)cc12,Scientific Literature,Binding affinity was determined towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand,B,,,Bioorg Med Chem Lett,2003,Serotonin 1a (5-HT1a) receptor,Ki,nM,8.33,420.58,5.31
CHEMBL267014,6620.9,Clc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,Scientific Literature,In vitro binding affinity to human 5-hydroxytryptamine 1A receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2001,Serotonin 1a (5-HT1a) receptor,Ki,nM,5.18,326.83,3.54
CHEMBL332142,5.2,NCCc1c[nH]c2ccc(OCC(=O)N3CCN(c4ccccc4[N+](=O)[O-])CC3)cc12,Scientific Literature,Binding affinity for cloned human 5-hydroxytryptamine 1A receptor,B,Homo sapiens,,J Med Chem,1995,Serotonin 1a (5-HT1a) receptor,Ki,nM,8.28,423.47,2.3
CHEMBL1910139,0.54,COc1ccccc1N1CCN(CCN(C(=O)C23C4C5C2C2C3C4C52CF)c2ccccn2)CC1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in HEK293 EBNA cells after 2 hrs by liquid scintillation counting,B,Homo sapiens,,Eur J Med Chem,2011,Serotonin 1a (5-HT1a) receptor,Ki,nM,9.27,474.58,2.95
CHEMBL1910141,0.9,COc1ccccc1N1CCN(CCN(C(=O)C23CCC(CF)(CC2)C3)c2ccccn2)CC1,Scientific Literature,Displacement of [3H]8-OH-DPAT from 5HT1A receptor expressed in HEK293 EBNA cells by radioligand binding assay,B,,,Eur J Med Chem,2011,Serotonin 1a (5-HT1a) receptor,Ki,nM,9.05,466.6,4.17
CHEMBL11388,17.0,CCCN1CC[C@@H]2Cc3c(cccc3OC)C[C@H]21,Scientific Literature,Tested for activity against 5-hydroxytryptamine 1A receptor from bovine hippocampus,B,,Hippocampus,J Med Chem,1995,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.77,245.37,2.89
CHEMBL4289783,12.0,Fc1ccc(N2CCN(CCCc3c[nH]c4ccc(F)cc34)CC2)c(-c2ccccc2)c1,Scientific Literature,Displacement of [3H]8-OH-DAPT from 5-HT1A receptor in human HEK293 cells measured after 60 mins by scintillation counting method,B,Homo sapiens,,Bioorg Med Chem Lett,2022,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.92,431.53,5.87
CHEMBL187952,250.0,CN1CCC(C2CNc3ccc(NC(=O)c4ccc(F)cc4)cc32)CC1,Scientific Literature,In vitro binding affinity for human 5-hydroxytryptamine 1A receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2004,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.6,353.44,3.93
CHEMBL508030,32000.0,CNc1ccccc1C(=O)N1CCc2c([nH]c3ccccc23)C1=O,Scientific Literature,Displacement of [3H]8-OH-DPAT from 5HT1A receptor by vacuum filtration,B,,,J Nat Prod,1997,Serotonin 1a (5-HT1a) receptor,Ki,nM,4.5,319.36,3.05
CHEMBL1940406,169.0,Fc1ccc(OCCCN2CCC(c3ccc(Cl)cc3)CC2)cc1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor by liquid scintillation counting,B,Homo sapiens,,Bioorg Med Chem,2012,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.77,347.86,5.13
CHEMBL379238,7000.0,CC(C)(CCCN1CCCC(c2cnco2)C1)S(=O)(=O)c1ccccc1,Scientific Literature,Displacement of [3H]5-HT from the cloned human 5-HT1A receptor expressed in HeLa cells,B,Homo sapiens,,Bioorg Med Chem Lett,2006,Serotonin 1a (5-HT1a) receptor,Ki,nM,,376.52,3.89
CHEMBL202780,1500.0,CC(C)(CCCN1CC[C@@H]2CCCC[C@H]2C1)S(=O)(=O)c1ccccc1,Scientific Literature,Displacement of [3H]5-HT from the cloned human 5-HT1A receptor expressed in HeLa cells,B,Homo sapiens,,Bioorg Med Chem Lett,2006,Serotonin 1a (5-HT1a) receptor,Ki,nM,5.82,363.57,4.53
CHEMBL183034,1.259,O=C1COc2ccc(OCC3CCN(CCOc4cccc5ncccc45)C3)cc2N1,Scientific Literature,Mean negative logarithim of binding affinity was measured for the human 5-hydroxytryptamine 1A receptor; n>/=3,B,Homo sapiens,,Bioorg Med Chem Lett,2005,Serotonin 1a (5-HT1a) receptor,Ki,nM,8.9,419.48,3.35
CHEMBL574604,10.96,COc1ccccc1N1CCN(CCCCn2c(=O)ccc(=O)n2-c2ccccc2)CC1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human recombinant 5-HT1A receptor expressed in HEK293 cells after 120 mins,B,Homo sapiens,,Eur J Med Chem,2009,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.96,434.54,2.61
CHEMBL573264,42.66,COc1ccccc1N1CCN(CCCCn2c(=O)c3ccccc3c(=O)n2-c2ccccc2)CC1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human recombinant 5-HT1A receptor expressed in HEK293 cells after 120 mins,B,Homo sapiens,,Eur J Med Chem,2009,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.37,484.6,3.76
CHEMBL2234891,155.0,COc1cccc(N2CCN(CCOc3ccccc3C(N)=O)CC2)c1,Scientific Literature,Displacement of [3H]-5-OH-DPAT from human 5-HT1AR expressed in human HEK293 cells,B,Homo sapiens,,Bioorg Med Chem Lett,2021,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.81,355.44,2.0
CHEMBL246597,0.3981,Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4)N(C)C(=O)CO5)CC3)cccc2n1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human recombinant 5HT1A receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2007,Serotonin 1a (5-HT1a) receptor,Ki,nM,9.4,445.56,4.23
CHEMBL391531,67.8,Fc1ccc2[nH]cc(CCCNC3COc4c(ccc5ncccc45)C3)c2c1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2007,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.17,375.45,4.38
CHEMBL443060,2.512,CCN1C(=O)COc2ccc(CN3CCN(CCOc4cccc5nc(C)ccc45)CC3)c(F)c21,Scientific Literature,Displacement of [3H]WAY 100635 from human recombinant 5HT1A receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2007,Serotonin 1a (5-HT1a) receptor,Ki,nM,8.6,478.57,3.62
CHEMBL336341,707.95,O=C(CCN1CCN(c2ccc(Cl)cc2)CC1)c1ccsc1,Scientific Literature,Antagonist activity at 5HT1A,F,,,Eur J Med Chem,2010,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.15,334.87,3.8
CHEMBL1241736,0.3162,CC(=O)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,Scientific Literature,Antagonist activity against human recombinant 5HT1A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced [35S]GTPgammaS binding by scintillation proximity assay,F,Homo sapiens,,J Med Chem,2010,Serotonin 1a (5-HT1a) receptor,Ki,nM,9.5,467.57,4.19
CHEMBL1241639,0.5012,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4nnnn4-5)CC3)cccc2n1,Scientific Literature,Antagonist activity against human recombinant 5HT1A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced [35S]GTPgammaS binding by scintillation proximity assay,F,Homo sapiens,,J Med Chem,2010,Serotonin 1a (5-HT1a) receptor,Ki,nM,9.3,427.51,2.78
CHEMBL1241737,1.585,CO/N=C(\C)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,Scientific Literature,Antagonist activity against human recombinant 5HT1A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced [35S]GTPgammaS binding by scintillation proximity assay,F,Homo sapiens,,J Med Chem,2010,Serotonin 1a (5-HT1a) receptor,Ki,nM,8.8,496.62,4.36
CHEMBL1096529,0.61,COc1cc(N2CCN(C3CCN(c4cc(Br)cc5cccnc45)CC3)CC2)c2ncccc2c1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2010,Serotonin 1a (5-HT1a) receptor,Ki,nM,9.21,532.49,5.35
CHEMBL39,50.0,NCCc1c[nH]c2ccc(O)cc12,Scientific Literature,Displacement of [3H]8-OH-DPAT from 5HT1A receptor expressed in HEK293 cells after 2 hrs by liquid scintillation counting,B,,,Bioorg Med Chem,2010,Serotonin 1a (5-HT1a) receptor,Ki,nM,,176.22,1.37
CHEMBL338115,10000.0,COc1ccc2[nH]c3c(c2c1)CCN=C3C,Scientific Literature,Binding affinity towards 5-hydroxytryptamine 1A receptor,B,,,Bioorg Med Chem Lett,2003,Serotonin 1a (5-HT1a) receptor,Ki,nM,,214.27,2.54
CHEMBL27132,31.1,C[C@H]1c2cccc3c2-c2c1ccc1c2[C@@H](C3)N(C)CC1,Scientific Literature,Binding affinity was measured on cloned Human 5-hydroxytryptamine 1A receptor which is labeled by [3H]8-OH-DPAT,B,Homo sapiens,,J Med Chem,2000,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.51,261.37,3.9
CHEMBL286205,4.7,C=CCN1CC[C@@H]2c3c(cccc3OC)CC[C@H]21,Scientific Literature,Tested for activity against 5-hydroxytryptamine 1A receptor from bovine hippocampus,B,,Hippocampus,J Med Chem,1995,Serotonin 1a (5-HT1a) receptor,Ki,nM,8.33,243.35,2.99
CHEMBL521973,1000.0,O=C1c2ccccc2CN1CCCCCN1CCN(c2ccccc2)CC1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human recombinant 5HT1A receptor expressed in HEK293 cells,B,Homo sapiens,,J Med Chem,2009,Serotonin 1a (5-HT1a) receptor,Ki,nM,,363.5,3.63
CHEMBL395933,124.0,O=C1Cc2ccccc2N1CCCCN1CCN(c2ccccc2)CC1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human recombinant 5HT1A receptor expressed in HEK293 cells,B,Homo sapiens,,J Med Chem,2009,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.91,349.48,3.18
CHEMBL492834,257.04,COc1cccc(OC)c1OCCNC[C@@H]1CO[C@H](c2ccccc2)CO1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human cloned 5HT1A receptor expressed in human HeLa cells,B,Homo sapiens,,J Med Chem,2008,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.59,373.45,2.83
CHEMBL456458,19.95,Cc1ccc2c(OCCN3CCC(Cc4cccc(N5CCN(C)CC5=O)c4)CC3)cccc2n1,Scientific Literature,Displacement of [125I]WAY100635 from human 5HT1A receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2009,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.7,472.63,4.16
CHEMBL597134,11.0,Fc1cccc(Cl)c1Oc1ncccc1C1CCNCC1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human cloned 5HT1A receptor by filtration techniques,B,Homo sapiens,,Bioorg Med Chem Lett,2010,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.96,306.77,4.13
CHEMBL490417,0.2512,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,Scientific Literature,Displacement of [3H]WAY-100635 from human 5HT1A receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2008,Serotonin 1a (5-HT1a) receptor,Ki,nM,9.6,402.5,3.24
CHEMBL492282,3.7,CC(C)c1ccccc1N1CCN(CCCCCC(=O)N2CCc3ccccc3C2)CC1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human cloned 5HT1A receptor expressed in HEK293 cells,B,Homo sapiens,,J Med Chem,2008,Serotonin 1a (5-HT1a) receptor,Ki,nM,8.43,433.64,5.08
CHEMBL523381,1.07,CSc1ccccc1N1CCN(CCCCCC(=O)N2Cc3ccccc3C2)CC1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human cloned 5HT1A receptor expressed in HEK293 cells,B,Homo sapiens,,J Med Chem,2008,Serotonin 1a (5-HT1a) receptor,Ki,nM,8.97,423.63,4.63
CHEMBL3769508,1000.0,c1ccc(CC2CCN(C[C@@H]3CO[C@@](c4ccccc4)(C4CCCCC4)O3)CC2)cc1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human 5-HT1A expressed in human HeLa cells after 30 mins,B,Homo sapiens,,Eur J Med Chem,2016,Serotonin 1a (5-HT1a) receptor,Ki,nM,,419.61,5.79
CHEMBL2391541,173.78,C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12,Scientific Literature,Displacement of [3H]8-OH-DPAT from human recombinant 5-HT1A receptor expressed in CHO cells after 1 to 1.5 hrs by scintillation counting analysis,B,Homo sapiens,,Bioorg Med Chem Lett,2013,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.76,270.38,3.39
CHEMBL429150,50.0,COc1ccccc1N1CCN(CCCCN2C(=O)C[C@H](NC(=O)c3ccccc3)C2=O)CC1,Scientific Literature,Affinity for 5HT1A receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2006,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.3,464.57,2.15
CHEMBL208605,330.0,CCN(CCCCc1c[nH]c2ccc(F)cc12)C1COc2c(F)ccc(C(N)=O)c2C1,Scientific Literature,Displacement of [3H]-8-OH-DPAT from human 5HT1A receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2006,Serotonin 1a (5-HT1a) receptor,Ki,nM,6.48,427.5,4.19
CHEMBL191971,3.981,CN1CCN(c2cc3c(cc2Cl)CCN3C(=O)Nc2ccc(-c3ccncc3)c3ccccc23)CC1,Scientific Literature,Binding affinity against cloned human 5-hydroxytryptamine 1A receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2005,Serotonin 1a (5-HT1a) receptor,Ki,nM,8.4,498.03,5.9
CHEMBL8412,7.9,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1,Scientific Literature,Displacement of [3H]-5-OH-DPAT from human 5-HT1AR expressed in human HEK293 cells,B,Homo sapiens,,Bioorg Med Chem Lett,2021,Serotonin 1a (5-HT1a) receptor,Ki,nM,8.1,401.49,1.22
CHEMBL494992,12.59,COc1cccc(CN2CCN(CCOc3cccc4nc(C)ccc34)CC2)c1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human recombinant 5HT1A receptor,B,Homo sapiens,,J Med Chem,2008,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.9,391.52,3.75
CHEMBL487960,5000000.0,COc1cccc(CCc2ccccc2OCCN2CCN(C)CC2)c1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human cloned 5-HT1A receptor expressed in human HeLa cells,B,Homo sapiens,,J Med Chem,2008,Serotonin 1a (5-HT1a) receptor,Ki,nM,,354.49,3.11
CHEMBL485918,1331000.0,COc1cccc(CCc2ccccc2OCCCCN2CCc3ccccc3C2)c1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human cloned 5-HT1A receptor expressed in human HeLa cells,B,Homo sapiens,,J Med Chem,2008,Serotonin 1a (5-HT1a) receptor,Ki,nM,,415.58,5.7
CHEMBL48767,0.5248,O[C@@H]1c2cc3c(cc2C[C@H]1N1CCC(c2cccc4c2OCCO4)CC1)OCO3,Scientific Literature,Binding affinity at human 5-hydroxytryptamine 1A receptor by inhibition of [3H]8-OH-DPAT binding in Chinese hamster ovary cell line,B,,,J Med Chem,2002,Serotonin 1a (5-HT1a) receptor,Ki,nM,9.28,395.46,3.02
CHEMBL30831,14.0,CN1CCN(c2cccc3ccc(OCCOc4ccc5cccc(N6CCN(C)CC6)c5c4)cc23)CC1,Scientific Literature,Binding affinity was evaluated at human recombinant 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand,B,,,Bioorg Med Chem Lett,1998,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.85,510.68,4.95
CHEMBL458991,5000000.0,COc1cccc(CCc2ccccc2OCCCCCN2CCN(c3ccccc3OC)CC2)c1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human cloned 5-HT1A receptor expressed in human HeLa cells,B,Homo sapiens,,J Med Chem,2008,Serotonin 1a (5-HT1a) receptor,Ki,nM,,488.67,5.86
CHEMBL521025,1310000.0,COc1cccc(CCc2ccccc2OCCN2CCc3ccccc3C2)c1,Scientific Literature,Displacement of [3H]8-OH-DPAT from human cloned 5-HT1A receptor expressed in human HeLa cells,B,Homo sapiens,,J Med Chem,2008,Serotonin 1a (5-HT1a) receptor,Ki,nM,,387.52,4.92
CHEMBL273711,95.0,Oc1nc2cccc3c2n1CC(N(CC1CC1)CC1CC1)C3,Scientific Literature,Ability to displace [3H]-DPAT from 5-hydroxytryptamine 1A receptor in homogenates of bovine hippocampus.,B,,Hippocampus,J Med Chem,1992,Serotonin 1a (5-HT1a) receptor,Ki,nM,7.02,297.4,2.79
