"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL135785";"";"None";"476.56";"1";"6.11";"32";"COc1ccccc1N1CCN(CCC(Oc2ccc(C(F)(F)F)cc2)c2ccsc2)CC1";"Ki";"'='";"257.04";"nM";"6.59";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL1106423";"Antagonist activity at 5HT1A";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157053";"1";"Scientific Literature";"Eur J Med Chem";"2010";"None";"";"";"";"6.59"
"CHEMBL258075";"";"None";"219.29";"0";"2.08";"18";"CC(C)Oc1cccc2c1N=C(N)NC2C";"Ki";"'='";"265.0";"nM";"6.58";"";"";"UO_0000065";"29.99";"0.56";"4.50";"11.03";"0";"CHEMBL930818";"Displacement of [3H]8-OH-DPAT from human recombinant 5HT1A receptor expressed in HEK293-EBNA cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293-EBNA";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141581";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3833702";"";"";"";"265.0"
"CHEMBL268258";"";"None";"349.47";"1";"5.04";"50, A-80426";"COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2ccoc2c1";"Ki";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"24.89";"0.46";"3.66";"33.97";"0";"CHEMBL884575";"Inhibition constant against 5-hydroxytryptamine 1A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140446";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"2.0"
"CHEMBL252230";"";"None";"446.62";"0";"4.17";"13d";"O=C(NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)C1CC1";"Ki";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"19.48";"0.37";"4.53";"17.95";"0";"CHEMBL944825";"Displacement of [3H]8OHDPAT from human 5HT1A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140829";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"2.0"
"CHEMBL4207585";"";"None";"502.53";"2";"5.30";"9b";"CC(=O)c1c(OCCCCN2CCN(c3ccccc3C(F)(F)F)CC2)ccc2c(C)cc(=O)oc12";"Ki";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"15.84";"0.30";"2.66";"12.63";"0";"CHEMBL4186928";"Displacement of [3H]-8-OH-DPAT from human 5-HT1A receptor expressed in CHO-K1 cell membranes after 60 mins by microbeta scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4184192";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";"";"";"11.0"
"CHEMBL4164250";"";"None";"351.49";"1";"5.25";"7022515";"COc1cc(CNCCC2=CCCCC2)ccc1OCc1ccccc1";"Ki";"'='";"4900.0";"nM";"5.31";"";"";"UO_0000065";"15.11";"0.28";"0.06";"17.41";"0";"CHEMBL4153706";"Displacement of [3H]-8-OH-DPAT from human 5-HT1A receptor expressed in HEK293 cell membranes after 1 hr by microbeta TopCount analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4152222";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"4.9"
"CHEMBL114893";"";"None";"513.60";"2";"6.90";"11";"OC(CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1)COc1ccccc1C1CCCC1";"Ki";"'='";"36.4";"nM";"7.44";"";"";"UO_0000065";"14.48";"0.27";"0.54";"14.67";"0";"CHEMBL807672";"Displacement of [3H]8-OH-DPAT from human 5-HT1A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130698";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1998";"None";"";"";"";"36.4"
"CHEMBL1290715";"";"None";"398.51";"0";"3.75";"10";"Cc1ccc2c(N3CCN(CCc4cccc5[nH]c(=O)ccc45)CC3)cccc2n1";"Ki";"'='";"0.631";"nM";"9.20";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1293141";"Antagonist activity at human 5-HT1A receptor expressed in HEK293 cells assessed as inhibition of GTPgammaS binding by scintillation proximity assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1287678";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307715";"";"";"";"9.2"
"CHEMBL1289048";"";"None";"426.56";"0";"4.07";"13";"Cc1ccc2c(N3CCN(CCc4c(C)ccc5c4ccc(=O)n5C)CC3)cccc2n1";"Ki";"'='";"0.631";"nM";"9.20";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1293141";"Antagonist activity at human 5-HT1A receptor expressed in HEK293 cells assessed as inhibition of GTPgammaS binding by scintillation proximity assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1287678";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307715";"";"";"";"9.2"
"CHEMBL121499";"";"None";"407.52";"0";"1.86";"5r";"NCCc1c[nH]c2ccc(OCC(=O)N3CCN(c4ccc(CN)cc4)CC3)cc12";"Ki";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"16.90";"0.31";"5.03";"6.84";"0";"CHEMBL616139";"Binding affinity for cloned human 5-hydroxytryptamine 1A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128546";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";"";"130.0"
"CHEMBL3897426";"";"None";"514.65";"2";"5.37";"50";"COc1ccc(-c2cc(F)ccc2N2CCN(CCCCCC(=O)NCc3ccc(C#N)cc3)CC2)cc1";"Ki";"'='";"771.0";"nM";"6.11";"";"";"UO_0000065";"11.88";"0.22";"0.74";"8.91";"0";"CHEMBL3857972";"Displacement of [3H]-8-OH-DPAT from human 5-HT1A receptor expressed in HEK293 cell membranes after 1 hr by microbeta counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3856221";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307715";"";"";"";"771.0"
"CHEMBL3892201";"";"None";"485.67";"1";"5.92";"(S)-58";"COc1ccc(-c2ccccc2N2CCN(CCCCCC(=O)N[C@@H](C)c3ccccc3)CC2)cc1";"Ki";"'='";"103.0";"nM";"6.99";"";"";"UO_0000065";"14.39";"0.27";"1.07";"15.59";"0";"CHEMBL3857972";"Displacement of [3H]-8-OH-DPAT from human 5-HT1A receptor expressed in HEK293 cell membranes after 1 hr by microbeta counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3856221";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307715";"";"";"";"103.0"
"CHEMBL3958956";"";"None";"455.65";"1";"5.74";"(R)-59";"C[C@@H]1CN(c2ccccc2-c2ccccc2)CCN1CCCCCC(=O)NCc1ccccc1";"Ki";"'='";"101.0";"nM";"7.00";"";"";"UO_0000065";"15.35";"0.28";"1.26";"19.66";"0";"CHEMBL3857972";"Displacement of [3H]-8-OH-DPAT from human 5-HT1A receptor expressed in HEK293 cell membranes after 1 hr by microbeta counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3856221";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307715";"";"";"";"101.0"
"CHEMBL4462108";"";"None";"347.87";"0";"4.02";"7";"Fc1ccc(CCCCN2CCN(c3ccc(Cl)cn3)CC2)cc1";"Ki";"'='";"74.13";"nM";"7.13";"";"";"UO_0000065";"20.50";"0.41";"3.11";"36.81";"0";"CHEMBL4688552";"Displacement of [3H]-8-OH-DPAT from human 5HT1A receptor by liquid scintillation counting";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680313";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"";"BINDING AGENT";"";"7.13"
"CHEMBL4783987";"";"None";"389.52";"1";"5.03";"10";"Fc1ccc(CCCCN2CCN(c3ccc(-c4ccccc4)cn3)CC2)cc1";"Ki";"'='";"1445.44";"nM";"5.84";"";"";"UO_0000065";"14.99";"0.28";"0.81";"30.15";"0";"CHEMBL4688552";"Displacement of [3H]-8-OH-DPAT from human 5HT1A receptor by liquid scintillation counting";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680313";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"";"BINDING AGENT";"";"5.84"
"CHEMBL1645600";"";"None";"311.72";"0";"3.76";"9e";"Fc1cccc(Cl)c1Oc1cccc(F)c1OC1CNC1";"Ki";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"28.87";"0.59";"5.24";"29.52";"0";"CHEMBL1645848";"Displacement of [3H]8-OH-DPAT from human cloned 5HT1A receptor by liquid scintillation spectrophotometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641456";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"1.0"
"CHEMBL1645604";"";"None";"307.75";"0";"3.93";"9i";"Cc1cccc(Cl)c1Oc1cccc(F)c1OC1CNC1";"Ki";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"25.33";"0.51";"3.87";"25.57";"0";"CHEMBL1645848";"Displacement of [3H]8-OH-DPAT from human cloned 5HT1A receptor by liquid scintillation spectrophotometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641456";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"16.0"
"CHEMBL1645608";"";"None";"339.77";"0";"4.54";"13c";"Fc1cccc(Cl)c1Oc1cccc(F)c1OC1CCNCC1";"Ki";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"23.83";"0.48";"3.56";"26.56";"0";"CHEMBL1645848";"Displacement of [3H]8-OH-DPAT from human cloned 5HT1A receptor by liquid scintillation spectrophotometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641456";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"8.0"
"CHEMBL424128";"";"None";"434.58";"0";"4.67";"4b";"NCCc1c[nH]c2ccc(OCCCCCCOc3ccc4[nH]cc(CCN)c4c3)cc12";"Ki";"'='";"1.8";"nM";"8.74";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL616301";"Ability to inhibit the forskolin-stimulated c-AMP formation mediated by human 5-hydroxytryptamine 1A receptor in CHO-K1 cells";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129591";"1";"Scientific Literature";"J Med Chem";"1996";"CHEMBL3307512";"";"";"";"1.8"
"CHEMBL4636435";"";"None";"477.57";"0";"4.42";"1f";"O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1";"Ki";"'='";"22.0";"nM";"7.66";"";"";"UO_0000065";"16.03";"0.31";"3.24";"17.46";"0";"CHEMBL4629187";"Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in HEK293 cell membranes measured after 1 hr by microbeta counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4627360";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"CHEMBL3307715";"";"";"";"22.0"
"CHEMBL318249";"";"None";"501.61";"1";"4.25";"9a";"CCn1cc(-c2ccc3c(c2)c(C2CCN(CCN4CCNC4=O)CC2)cn3-c2ccc(F)cc2)nn1";"Ki";"'='";"236.0";"nM";"6.63";"";"";"UO_0000065";"13.21";"0.24";"2.38";"9.31";"0";"CHEMBL615805";"Ability to displace [3H]5-CT (2.0 nM) from HeLa cells of human 5-hydroxytryptamine 1A receptor";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145103";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3308376";"";"";"";"236.0"
"CHEMBL113960";"";"None";"484.52";"1";"5.73";"7b";"O[C@H](CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1)COc1cccc2[nH]ccc12";"Ki";"'='";"60.3";"nM";"7.22";"";"";"UO_0000065";"14.90";"0.28";"1.49";"10.86";"0";"CHEMBL807672";"Displacement of [3H]8-OH-DPAT from human 5-HT1A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130698";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1998";"None";"";"";"";"60.3"
"CHEMBL331037";"";"None";"527.69";"1";"3.33";"5q";"CS(=O)(=O)Nc1ccc(N2CCN(C(=O)CCCCCOc3ccc4[nH]cc(CCN)c4c3)CC2)cc1";"Ki";"'='";"10.2";"nM";"7.99";"";"";"UO_0000065";"15.14";"0.29";"4.66";"6.62";"0";"CHEMBL616139";"Binding affinity for cloned human 5-hydroxytryptamine 1A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128546";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";"";"10.2"
"CHEMBL324289";"";"None";"465.55";"0";"3.48";"5h";"NCCc1c[nH]c2ccc(OCCCCC(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)cc12";"Ki";"'='";"15.9";"nM";"7.80";"";"";"UO_0000065";"16.75";"0.31";"4.32";"6.62";"0";"CHEMBL616139";"Binding affinity for cloned human 5-hydroxytryptamine 1A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128546";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";"";"15.9"
"CHEMBL3884728";"";"None";"436.99";"0";"4.56";"7";"O=c1cc(-c2ccccc2)ncn1CCCCCN1CCN(c2ccc(Cl)cc2)CC1";"Ki";"'='";"167.0";"nM";"6.78";"";"";"UO_0000065";"15.51";"0.30";"2.22";"16.38";"0";"CHEMBL3877019";"Displacement of [3H]-8-OH-DPAT from recombinant human 5-HT1A receptor expressed in CHOK1 cell membranes after 1 hr by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3875221";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"CHEMBL3307512";"";"";"";"167.0"
"CHEMBL104720";"";"None";"298.39";"0";"2.72";"3cc";"CN1CCC(c2c[nH]c3ccc(NC(=O)C4CC4)nc23)CC1";"Ki";"'='";"1400.0";"nM";"5.85";"";"";"UO_0000065";"19.62";"0.36";"3.13";"9.59";"0";"CHEMBL616128";"In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 1A receptor";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145835";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"1400.0"
"CHEMBL158973";"";"None";"161.31";"0";"2.08";"5e";"CN(C)CCSC(C)(C)C";"Ki";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"48.17";"1.06";"5.69";"239.80";"0";"CHEMBL615761";"Binding affinity towards human 5-hydroxytryptamine 1A receptor by the displacement of [3H]5-HT radioligand from the cloned receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147426";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308376";"";"";"";"17.0"
"CHEMBL56";"8-OH-DPAT";"None";"247.38";"0";"3.37";"8-OH-DPAT";"CCCN(CCC)C1CCc2cccc(O)c2C1";"Ki";"'='";"2.65";"nM";"8.58";"";"";"UO_0000065";"34.67";"0.65";"5.21";"36.54";"1";"CHEMBL3877019";"Displacement of [3H]-8-OH-DPAT from recombinant human 5-HT1A receptor expressed in CHOK1 cell membranes after 1 hr by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3875221";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"CHEMBL3307512";"";"";"";"2.65"
"CHEMBL305833";"";"None";"438.57";"1";"5.53";"7k";"C[C@H]1C[C@H](c2cc3cccc(F)c3s2)CCN1C[C@H](O)COc1cccc2[nH]ccc12";"Ki";"'='";"21.95";"nM";"7.66";"";"";"UO_0000065";"17.46";"0.34";"2.13";"15.79";"0";"CHEMBL616125";"In vitro binding affinity at 5-hydroxytryptamine 1A receptor by [3H]8-OH-DPAT displacement.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136114";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"21.95"
"CHEMBL79205";"";"None";"438.57";"1";"5.53";"8b";"C[C@@H]1C[C@@H](c2cc3cc(F)ccc3s2)CCN1C[C@H](O)COc1cccc2[nH]ccc12";"Ki";"'='";"16.71";"nM";"7.78";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL835002";"Inhibition of 5-HT induced [35S]GTP-gamma-S, binding at human cloned 5-HT 1A receptors.";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136114";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"16.71"
"CHEMBL562248";"";"None";"411.51";"0";"4.95";"1, SSA-426";"Cc1ccc2c3c(ccc2n1)OC[C@H](CN1CC=C(c2c[nH]c4ccccc24)CC1)O3";"Ki";"'='";"3.02";"nM";"8.52";"";"";"UO_0000065";"20.70";"0.38";"3.57";"16.91";"0";"CHEMBL1060393";"Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151947";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3308072";"";"";"";"3.02"
"CHEMBL355953";"";"None";"382.46";"0";"2.74";"28";"COc1cccc2c1O[C@@H](CN1[C@@H]3CC[C@H]1C[C@](O)(c1ccccn1)C3)CO2";"Ki";"'='";"46.0";"nM";"7.34";"";"";"UO_0000065";"19.18";"0.36";"4.60";"11.46";"0";"CHEMBL615756";"Displacement of [3H]8-OH-DPAT from human 5-hydroxytryptamine 1A receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147408";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308072";"";"";"";"46.0"
"CHEMBL4213576";"";"None";"439.38";"0";"3.27";"81";"O=S(=O)(NC1CCN(CCOc2ccc(Br)cc2)CC1)c1ccccc1";"Ki";"'='";"52610.0";"nM";"4.28";"";"";"UO_0000065";"9.74";"0.22";"1.01";"7.30";"0";"CHEMBL4201399";"Displacement of [3H]-8-OH-DPAT from human serotonin 5-HT1A receptor expressed in HEK293 cells incubated for 1 hr by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196189";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"52610.0"
"CHEMBL4207365";"";"None";"565.27";"1";"3.88";"82";"O=S(=O)(NC1CCN(CCOc2cccc(Br)c2I)CC1)c1ccccc1";"Ki";"'='";"2677.0";"nM";"5.57";"";"";"UO_0000065";"9.86";"0.28";"1.69";"9.50";"0";"CHEMBL4201399";"Displacement of [3H]-8-OH-DPAT from human serotonin 5-HT1A receptor expressed in HEK293 cells incubated for 1 hr by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196189";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"2677.0"
"CHEMBL69451";"";"None";"483.44";"1";"5.39";"4, CJB090";"O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1";"Ki";"'='";"23.4";"nM";"7.63";"";"";"UO_0000065";"15.78";"0.32";"2.24";"15.74";"0";"CHEMBL895655";"Binding affinity to human 5HT1A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148745";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";"";"23.4"
"CHEMBL2030636";"";"None";"193.26";"0";"2.46";"42";"Fc1cccc(CCN2CCCC2)c1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2033378";"Inhibition of 5-HT1A receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029272";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";""
"CHEMBL237749";"";"None";"302.42";"0";"3.22";"5d";"OC(CNC1CCCCCC1)COc1cccc2[nH]ccc12";"Ki";"'='";"6.82";"nM";"8.17";"";"";"UO_0000065";"27.00";"0.51";"4.95";"14.26";"0";"CHEMBL899647";"Displacement of [3H]DPAT from human 5HT1A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137462";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"6.82"
"CHEMBL238007";"";"None";"302.42";"0";"3.48";"10a";"COC(CNC1CCCCC1)COc1cccc2[nH]ccc12";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL899645";"Antagonist activity at human 5HT1A expressed in mouse LM(tK-) cells assessed as inhibition of 5-HT-stimulated [35S]GTP-gamma-S binding";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137462";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";""
