"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL595265";"";"None";"315.20";"0";"0.88";"4";"C[C@@H]1OC[C@@H](C[N+](C)(C)C)O[C@H]1C.[I-]";"Ki";"'='";"13803.84";"nM";"4.86";"";"";"UO_0000065";"25.81";"0.51";"3.98";"26.33";"0";"CHEMBL1067395";"Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells by microplate scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153096";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3308072";"";"";"";"4.86"
"CHEMBL593871";"";"None";"315.20";"0";"0.88";"5";"C[C@H]1OC[C@@H](C[N+](C)(C)C)O[C@@H]1C.[I-]";"Ki";"'='";"16595.87";"nM";"4.78";"";"";"UO_0000065";"25.39";"0.50";"3.90";"25.89";"0";"CHEMBL1067395";"Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells by microplate scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153096";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3308072";"";"";"";"4.78"
"CHEMBL104210";"";"None";"448.56";"1";"5.54";"15";"CCCCCc1[nH]c2ccc3c(c2c1C(=O)OCC)CN1CCc2cc(OC)ccc2C1O3";"Ki";"'='";"7244.36";"nM";"5.14";"";"";"UO_0000065";"11.46";"0.21";"-0.40";"8.06";"0";"CHEMBL744478";"Inhibition of [3H]-NMS binding to human muscarinic acetylcholine receptor M2 in transfected CHO cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135505";"1";"Scientific Literature";"J Med Chem";"2002";"CHEMBL3308072";"";"";"";"-5.14"
"CHEMBL583051";"";"None";"339.48";"0";"4.86";"2, diastereomeric mixture";"CN1CCCC1c1ccc(C(O)(c2ccccc2)C2CCCCC2)o1";"Ki";"'='";"6.761";"nM";"8.17";"";"";"UO_0000065";"24.07";"0.45";"3.31";"22.32";"0";"CHEMBL1048032";"Displacement of [3H]NMS from human cloned muscarinic M2 receptor expressed in CHO cells by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156772";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";"";"";"";"8.17"
"CHEMBL571121";"";"None";"339.48";"0";"4.86";"(1R,2R)-2a";"CN1CCC[C@@H]1c1ccc([C@](O)(c2ccccc2)C2CCCCC2)o1";"Ki";"'='";"4.571";"nM";"8.34";"";"";"UO_0000065";"24.57";"0.46";"3.48";"22.78";"0";"CHEMBL1048032";"Displacement of [3H]NMS from human cloned muscarinic M2 receptor expressed in CHO cells by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156772";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";"";"";"";"8.34"
"CHEMBL4441041";"";"None";"604.51";"2";"5.73";"20";"O=C(OC1C[N+]2(CCCc3cccc(C(F)(F)F)c3)CCC1CC2)C(O)(c1ccccc1)c1ccccc1.[Br-]";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4390204";"Displacement of [3H]NMS from human M2R expressed in CHOK1 cell membranes incubated for 2 hrs by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4387754";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";"";""
"CHEMBL325372";"METHYLPARABEN";"-1.0";"152.15";"0";"1.18";"METHYLPARABEN";"COC(=O)c1ccc(O)cc1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909171";"DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL2042402";"";"None";"363.24";"0";"1.85";"4a";"C[N+](C)(C)C[C@@H]1COC[C@H](c2ccccc2)O1.[I-]";"Ki";"'='";"6456.54";"nM";"5.19";"";"";"UO_0000065";"21.96";"0.42";"3.34";"28.11";"0";"CHEMBL2045510";"Displacement of [3H]N-methylscopolamine from human muscarinic M2 receptor expressed in CHO cells after 120 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2040723";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";"";"5.19"
"CHEMBL2042400";"";"None";"315.20";"0";"0.89";"3a";"CC[C@H]1COC[C@@H](C[N+](C)(C)C)O1.[I-]";"Ki";"'='";"6309.57";"nM";"5.20";"";"";"UO_0000065";"27.62";"0.55";"4.31";"28.17";"0";"CHEMBL2045510";"Displacement of [3H]N-methylscopolamine from human muscarinic M2 receptor expressed in CHO cells after 120 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2040723";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";"";"5.2"
"CHEMBL4448108";"";"None";"1125.39";"None";"None";"4";"CN(CCCCCCCCN(C)CCCCCCN(CC(=O)N1c2ccccc2C(=O)Nc2cccnc21)CC(=O)N1c2ccccc2C(=O)Nc2cccnc21)CCCCCCNCC(=O)N1c2ncccc2NC(=O)c2cccnc21";"Ki";"'='";"0.2692";"nM";"9.57";"";"";"UO_0000065";"8.50";"None";"None";"None";"0";"CHEMBL4397782";"Displacement of [3H]-NMS from human muscarinic M2 receptor expressed in CHO-K1 cells after 3 hrs by beta counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4396879";"1";"Scientific Literature";"J Med Chem";"2019";"CHEMBL3307512";"";"";"";"9.57"
"CHEMBL4582879";"";"None";"1486.30";"3";"1.42";"38; UR-AP158";"CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F";"Ki";"'='";"0.0631";"nM";"10.20";"";"";"UO_0000065";"11.13";"0.21";"8.78";"3.87";"0";"CHEMBL4397794";"Displacement of [3H]-NMS from human muscarinic M2 receptor expressed in CHO-K9 cells after 3 hrs by microbeta2 scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4396879";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";"";"10.2"
"CHEMBL4555411";"";"None";"983.06";"3";"5.08";"41";"CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1.O=C(O)C(F)(F)F";"Ki";"'='";"19.95";"nM";"7.70";"";"";"UO_0000065";"8.86";"0.16";"2.62";"3.75";"0";"CHEMBL4397794";"Displacement of [3H]-NMS from human muscarinic M2 receptor expressed in CHO-K9 cells after 3 hrs by microbeta2 scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4396879";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";"";"7.7"
"CHEMBL282468";"CHOLINE CHLORIDE";"4.0";"139.63";"None";"None";"CHOLINE CHLORIDE";"C[N+](C)(C)CCO.[Cl-]";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909171";"DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL597";"PHENTOLAMINE";"4.0";"281.36";"0";"2.84";"PHENTOLAMINE";"Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909171";"DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL422";"TRIFLUOPERAZINE";"4.0";"407.51";"0";"4.95";"TRIFLUOPERAZINE";"CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909171";"DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL1502";"PANTOPRAZOLE";"4.0";"383.38";"0";"2.88";"PANTOPRAZOLE";"COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909171";"DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL1460";"DIDANOSINE";"4.0";"236.23";"0";"-0.21";"DIDANOSINE";"O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909171";"DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL556390";"";"None";"483.42";"0";"3.27";"(-)-10";"C[N+]1(C)CCC[C@@H]1[C@@H]1C[S+]([O-])C(c2ccccc2)(c2ccccc2)O1.[I-]";"Ki";"'='";"194.98";"nM";"6.71";"";"";"UO_0000065";"18.82";"0.37";"3.44";"20.78";"0";"CHEMBL958965";"Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150330";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"CHEMBL3308072";"";"";"";"6.71"
"CHEMBL556390";"";"None";"483.42";"0";"3.27";"(-)-10";"C[N+]1(C)CCC[C@@H]1[C@@H]1C[S+]([O-])C(c2ccccc2)(c2ccccc2)O1.[I-]";"Ki";"'='";"69.18";"nM";"7.16";"";"";"UO_0000065";"20.08";"0.39";"3.89";"22.17";"0";"CHEMBL958965";"Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150330";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"CHEMBL3308072";"";"";"";"7.16"
"CHEMBL1751";"DIGOXIN";"4.0";"780.95";"3";"2.22";"DIGOXIN";"C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909171";"DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL569212";"";"None";"339.48";"0";"4.86";"(1S,2R)-2c";"CN1CCC[C@@H]1c1ccc([C@@](O)(c2ccccc2)C2CCCCC2)o1";"Ki";"'='";"363.08";"nM";"6.44";"";"";"UO_0000065";"18.97";"0.35";"1.58";"17.59";"0";"CHEMBL1048032";"Displacement of [3H]NMS from human cloned muscarinic M2 receptor expressed in CHO cells by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156772";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";"";"";"";"6.44"
"CHEMBL1201356";"METHYLERGONOVINE";"4.0";"339.44";"0";"1.92";"METHYLERGONOVINE";"CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909171";"DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL444633";"RIFABUTIN";"4.0";"847.02";"2";"4.62";"RIFABUTIN";"CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909171";"DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL1068";"OXCARBAZEPINE";"4.0";"252.27";"0";"2.64";"OXCARBAZEPINE";"NC(=O)N1c2ccccc2CC(=O)c2ccccc21";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909171";"DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL2441754";"";"None";"144.17";"0";"-0.34";"(S)-2";"CN(C)C[C@@H]1CNC(=O)O1";"Ki";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2445782";"Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2439979";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3308072";"";"";"";"100.0"
"CHEMBL1200709";"CROTAMITON";"4.0";"203.28";"0";"2.92";"CROTAMITON";"C/C=C/C(=O)N(CC)c1ccccc1C";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909171";"DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL1201146";"NORETHINDRONE ACETATE";"4.0";"340.46";"0";"4.06";"NORETHINDRONE ACETATE";"C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909171";"DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL1237174";"HYDRAZINE";"0.5";"32.05";"0";"-1.18";"HYDRAZINE";"NN";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909171";"DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL355510";"";"None";"599.71";"1";"4.94";"29";"O=C(c1cccc2cccnc12)N1CCC(N2CCC(Oc3ccc(S(=O)(=O)c4ccc5c(c4)OCO5)cc3)CC2)CC1";"Ki";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"13.21";"0.25";"2.98";"8.06";"0";"CHEMBL748897";"Binding affinity towards Muscarinic acetylcholine receptor M2 stably expressed in CHO-K1 cells using [3H]-QNB as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134751";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"CHEMBL3307512";"";"";"";"12.0"
"CHEMBL2205830";"";"None";"355.43";"0";"1.97";"8i";"COc1cc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc(OC)c1OC";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2432438";"Inhibition of muscarinic M2 receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429832";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";"";"";""
"CHEMBL105674";"";"None";"396.87";"0";"4.76";"17";"CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(Cl)ccc2C1O3";"Ki";"'='";"3235.94";"nM";"5.49";"";"";"UO_0000065";"13.83";"0.27";"0.73";"10.06";"0";"CHEMBL744478";"Inhibition of [3H]-NMS binding to human muscarinic acetylcholine receptor M2 in transfected CHO cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135505";"1";"Scientific Literature";"J Med Chem";"2002";"CHEMBL3308072";"";"";"";"-5.49"
"CHEMBL2436555";"";"None";"218.09";"0";"1.39";"4, A6CDQ";"Cl.NC1=Nc2ccc(Cl)cc2CN1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2439583";"Binding affinity to human recombinant muscarinic M2 receptor expressed in CHO cells after 90 mins by radioligand displacement assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2434905";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3308072";"";"";"";"10000.0"
"CHEMBL4649901";"";"None";"1495.48";"None";"None";"BLEOMYCIN A2";"Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)[C@@H](C)O)[C@@H](O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1c[nH]cn1.[Br-]";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909171";"DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL69582";"";"None";"367.44";"0";"1.41";"2k";"NCCN1CCN(C(=O)[C@](O)(c2ccccc2)[C@@H]2CCC(F)(F)C2)CC1";"Ki";"'='";"820.0";"nM";"6.09";"";"";"UO_0000065";"16.56";"0.32";"4.68";"8.72";"0";"CHEMBL748896";"Binding affinity against human muscarinic acetylcholine receptor M2 in transfected CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136082";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"CHEMBL3308072";"";"";"";"820.0"
"CHEMBL2449003";"ENDO-ATROPINE";"None";"289.38";"0";"1.93";"Atropine";"CN1[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2";"Ki";"'='";"4.571";"nM";"8.34";"";"";"UO_0000065";"28.82";"0.54";"6.41";"16.76";"0";"CHEMBL3366379";"Displacement of [3H]-NMS from human muscarinic M2 Y177Q/T423H mutant expressed in Flp-In-CHO cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"P08172";"Y177Q,T423H";"CHEMBL211";"Muscarinic acetylcholine receptor M2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352008";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3308072";"";"";"";"8.34"
