"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL2312376";"";"None";"377.48";"0";"3.89";"28";"CCN1CCC(c2ccccc2)=C(C(=O)OCCc2ccc3c(c2)CCO3)C1";"Ki";"'='";"1390.0";"nM";"5.86";"";"";"UO_0000065";"15.52";"0.29";"1.97";"15.11";"0";"CHEMBL2317408";"Displacement of [3H]NMS from human M1 muscarinic receptor expressed in CHO-K1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2311283";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3307512";"";"";"";"1390.0"
"CHEMBL2312392";"";"None";"353.44";"0";"4.09";"23";"CCN1CCC(c2ccccc2)=C(C(=O)OCCc2ccc(F)cc2)C1";"Ki";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"19.81";"0.37";"2.91";"23.70";"0";"CHEMBL2317408";"Displacement of [3H]NMS from human M1 muscarinic receptor expressed in CHO-K1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2311283";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3307512";"";"";"";"100.0"
"CHEMBL2312388";"";"None";"351.45";"0";"3.92";"19";"CCN1CCC(c2ccccc2)=C(C(=O)OCc2ccc(OC)cc2)C1";"Ki";"'='";"3060.0";"nM";"5.51";"";"";"UO_0000065";"15.69";"0.29";"1.59";"14.22";"0";"CHEMBL2317408";"Displacement of [3H]NMS from human M1 muscarinic receptor expressed in CHO-K1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2311283";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3307512";"";"";"";"3060.0"
"CHEMBL542240";"";"None";"393.94";"0";"1.71";"24a";"CCOCCOCCOCCOc1nsnc1C1=CCCN(C)C1.Cl";"Ki";"'='";"630.96";"nM";"6.20";"";"";"UO_0000065";"17.34";"0.35";"4.49";"9.40";"0";"CHEMBL746411";"Inhibition of [3H](R)-QNB to Muscarinic acetylcholine receptor M1 expressed in A9 L cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A9L";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145111";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"-6.2"
"CHEMBL5287315";"";"None";"460.95";"1";"6.49";"7a";"C#CCCCCCN1CCC(OC(=O)Nc2ccc(F)cc2-c2ccc(F)c(Cl)c2)CC1";"Ki";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"18.87";"0.37";"2.21";"20.93";"0";"CHEMBL5239838";"Displacement of [3H]N-methylscopolamine from human muscarinic M1 receptor expressed in human HEK293T cell membranes by radioligand competition binding based analysis";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"HEK293T";"Cell membrane";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5236624";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"BINDING AGENT";"";"2.0"
"CHEMBL72956";"";"None";"490.69";"0";"3.93";"12";"CC(c1ccc(S(=O)(=O)c2ccc(S(C)(=O)=O)cc2)cc1)N1CCN(C2CCCCC2)CC1";"Ki";"'='";"106.0";"nM";"6.97";"";"";"UO_0000065";"14.21";"0.29";"3.04";"9.33";"0";"CHEMBL744774";"Binding affinity towards the cloned human Muscarinic acetylcholine receptor M1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132769";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"106.0"
"CHEMBL4462631";"";"None";"368.45";"0";"4.37";"2q";"Cc1ccc(COC(=O)N(c2ccccc2)C2CN3CCC2CC3)cc1F";"Ki";"'='";"40.0";"nM";"7.40";"";"";"UO_0000065";"20.08";"0.37";"3.03";"22.57";"0";"CHEMBL4373108";"Displacement of [3H]NMS from human M1 AChR expressed in CHO cell membranes after 1 to 2 hrs by liquid scintillation spectrometry method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4371071";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"CHEMBL3308072";"";"";"";"0.04"
"CHEMBL1909065";"MADURAMICIN";"2.0";"917.14";"2";"4.32";"LYSERGOL";"CO[C@@H]1[C@@H](OC)[C@H](C)[C@@](O)(CC(=O)O)O[C@H]1[C@H](C)[C@H]1O[C@@]2(CC[C@@](C)([C@H]3CC[C@@](C)([C@@H]4O[C@@H]([C@H]5O[C@](C)(O)[C@H](C)C[C@@H]5C)C[C@@H]4O[C@@H]4C[C@H](OC)[C@@H](OC)[C@H](C)O4)O3)O2)C[C@H](O)[C@H]1C";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909170";"DRUGMATRIX: Muscarinic M1 radioligand binding (ligand: [3H] N-Methylscopolamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL545077";"";"None";"418.05";"0";"4.53";"23";"CN1CCC=C(c2nsnc2OCCCCCCCCCCCCO)C1.Cl";"Ki";"'='";"50.12";"nM";"7.30";"";"";"UO_0000065";"19.13";"0.38";"2.77";"12.48";"0";"CHEMBL746411";"Inhibition of [3H](R)-QNB to Muscarinic acetylcholine receptor M1 expressed in A9 L cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A9L";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145111";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"-7.3"
"CHEMBL434684";"";"None";"278.40";"0";"3.76";"31";"CC(C1=C(CN(C)C)Cc2ccccc21)c1ccccn1";"Ki";"'='";"34.67";"nM";"7.46";"";"";"UO_0000065";"26.80";"0.49";"3.70";"46.25";"0";"CHEMBL746259";"Binding affinity towards cloned human muscarinic acetylcholine receptor M1 stably expressed in CHO-K1 cells using [3H]N-methylscopolamine";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136812";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3307512";"";"";"";"-7.46"
"CHEMBL80251";"";"None";"585.64";"2";"6.20";"32";"Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCN([C@@H](CCC(F)(F)F)c3ccc(C(F)(F)F)cc3)[C@@H](C)C2)CC1";"Ki";"'>'";"3700.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL744764";"Antagonistic activity against muscarinic M1 receptor";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148299";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"3700.0"
"CHEMBL407030";"";"None";"1281.13";"None";"None";"GAMMA-CYCLODEXTRIN";"OC[C@H]1OC2C3[C@@H](CO)OC(O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]9[C@H](O)[C@@H](O)C(OC1[C@H](O)[C@H]2O)O[C@@H]9CO)O[C@@H]8CO)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)[C@H](O)[C@H]3O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909170";"DRUGMATRIX: Muscarinic M1 radioligand binding (ligand: [3H] N-Methylscopolamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL2368390";"";"None";"796.71";"None";"None";"Bo(12)PZ";"O=C(CCC1=[N+]2C(=Cc3ccc(-c4cccs4)n3[B-]2(F)F)C=C1)NCCOCCOCCN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1";"Ki";"'='";"45.4";"nM";"7.34";"";"";"UO_0000065";"9.22";"None";"None";"None";"0";"CHEMBL830386";"Inhibition of [3H]QNB binding to human muscarinic receptor M1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138682";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"45.4"
"CHEMBL171102";"";"None";"354.50";"1";"5.18";"25";"CN(C)CCC1=C(C(c2ccccc2)c2ccccn2)c2ccccc2C1";"Ki";"'='";"43.65";"nM";"7.36";"";"";"UO_0000065";"20.76";"0.37";"2.18";"45.63";"0";"CHEMBL746259";"Binding affinity towards cloned human muscarinic acetylcholine receptor M1 stably expressed in CHO-K1 cells using [3H]N-methylscopolamine";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136812";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3307512";"";"";"";"-7.36"
"CHEMBL4847898";"";"None";"1301.15";"3";"0.92";"78";"CC(=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)CNCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F";"Ki";"'='";"0.8511";"nM";"9.07";"";"";"UO_0000065";"10.73";"0.20";"8.15";"3.82";"0";"CHEMBL4815609";"Displacement of [3H]-NMS from human muscarinic M1 receptor expressed in CHO cell membranes assessed as inhibition constant by radioligand competition analysis";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"CHO";"Cell membrane";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4813954";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"";"ANTAGONIST";"";"9.07"
"CHEMBL4861252";"";"None";"1315.18";"3";"1.49";"114";"CC(=O)N[C@@H](CCCN)C(=O)NC(=O)[C@H](C)NC(=O)[C@H](CCNC(=N)N)NC1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F";"Ki";"'='";"1.288";"nM";"8.89";"";"";"UO_0000065";"10.35";"0.20";"7.40";"3.42";"0";"CHEMBL4815609";"Displacement of [3H]-NMS from human muscarinic M1 receptor expressed in CHO cell membranes assessed as inhibition constant by radioligand competition analysis";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"CHO";"Cell membrane";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4813954";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"";"ANTAGONIST";"";"8.89"
"CHEMBL4862221";"";"None";"1358.20";"3";"0.17";"116";"CC(=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NCCN1CCN(C(=O)CC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F";"Ki";"'='";"6165.95";"nM";"5.21";"";"";"UO_0000065";"5.78";"0.11";"5.04";"1.86";"0";"CHEMBL4815609";"Displacement of [3H]-NMS from human muscarinic M1 receptor expressed in CHO cell membranes assessed as inhibition constant by radioligand competition analysis";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"CHO";"Cell membrane";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4813954";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"";"ANTAGONIST";"";"5.21"
"CHEMBL4873979";"";"None";"1315.18";"3";"1.44";"123";"CC(=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NCCN1CCN(C(=O)CCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F";"Ki";"'='";"223.87";"nM";"6.65";"";"";"UO_0000065";"7.74";"0.15";"5.21";"2.64";"0";"CHEMBL4815609";"Displacement of [3H]-NMS from human muscarinic M1 receptor expressed in CHO cell membranes assessed as inhibition constant by radioligand competition analysis";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"CHO";"Cell membrane";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4813954";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"";"ANTAGONIST";"";"6.65"
"CHEMBL433566";"";"None";"345.53";"0";"4.42";"4";"C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](/C=C/[C@@H]3CCC[C@H](C)N3C)[C@@H]12";"Ki";"'>'";"1400.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL839522";"In vitro inhibitory activity against cloned human M1 muscarinic receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137123";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"1400.0"
"CHEMBL799";"CILOSTAZOL";"4.0";"369.47";"0";"3.46";"CILOSTAZOL";"O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909170";"DRUGMATRIX: Muscarinic M1 radioligand binding (ligand: [3H] N-Methylscopolamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL173155";"";"None";"334.50";"0";"2.68";"3o";"C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](CCCN3CCNCC3)[C@@H]12";"Ki";"'>'";"420.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL745743";"Binding affinity towards human muscarinic M1 receptor in CHO-KI cells using [3H]- QNB as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-KI";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132081";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"None";"";"";"";"420.0"
"CHEMBL980";"GUAIFENESIN";"4.0";"198.22";"0";"0.43";"GUAIFENESIN";"COc1ccccc1OCC(O)CO";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909170";"DRUGMATRIX: Muscarinic M1 radioligand binding (ligand: [3H] N-Methylscopolamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL44618";"CHLOROFORM";"4.0";"119.38";"0";"1.99";"CHLOROFORM";"ClC(Cl)Cl";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909170";"DRUGMATRIX: Muscarinic M1 radioligand binding (ligand: [3H] N-Methylscopolamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL1236282";"THIAMPHENICOL";"2.0";"356.23";"0";"0.40";"THIAMPHENICOL";"CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909170";"DRUGMATRIX: Muscarinic M1 radioligand binding (ligand: [3H] N-Methylscopolamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL220095";"";"None";"1122.38";"None";"None";"RR(17)PZ";"CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NCCCCCC(=O)NCCOCCOCCN4CCN(CC(=O)N5c6ccccc6C(=O)Nc6cccnc65)CC4)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1";"Ki";"'='";"53.5";"nM";"7.27";"";"";"UO_0000065";"6.48";"None";"None";"None";"0";"CHEMBL864540";"Displacement of [3H]QNB from EGFP(delta-17)human M1 receptor expressed in HEK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141229";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3307715";"";"";"";"53.5"
"CHEMBL3409256";"";"None";"518.64";"1";"3.57";"47";"NC(=O)c1ccccc1OCCCN1CCN(c2cccc3c2ccn3S(=O)(=O)c2ccccc2)CC1";"Ki";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3413564";"Displacement of [3H]pirenzepine from human muscarinic M1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3407464";"1";"Scientific Literature";"Eur J Med Chem";"2015";"CHEMBL3308072";"";"";"";"1000.0"
"CHEMBL212141";"";"None";"607.67";"1";"4.31";"15f";"CC(C)NC(=O)[C@H]1CCCN1C(=O)[C@@H]1C[C@@H](O)CN1C(=O)CC(c1ccc(F)cc1)(c1ccc(F)cc1)c1ccc(F)cc1";"Ki";"'='";"800.0";"nM";"6.10";"";"";"UO_0000065";"10.03";"0.19";"1.79";"6.78";"0";"CHEMBL909207";"Inhibition of [3H]NMS binding to human cloned M1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148687";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3308072";"";"";"";"800.0"
"CHEMBL493979";"";"None";"347.52";"0";"3.66";"(-)-6";"CN1CCC[C@@H]1[C@@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1";"Ki";"'='";"79.43";"nM";"7.10";"";"";"UO_0000065";"20.43";"0.40";"3.44";"19.98";"0";"CHEMBL958964";"Displacement of [3H]NMS from human muscarinic M1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150330";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"CHEMBL3308072";"";"";"";"7.1"
"CHEMBL252258";"";"None";"508.56";"2";"5.06";"15";"CC(=O)N1C2C=C(CN3C4CCC3CC(NC(=O)Nc3cc(F)cc(C(F)(F)F)c3)C4)CC1CCC2";"Ki";"'='";"230.0";"nM";"6.64";"";"";"UO_0000065";"13.05";"0.25";"1.58";"10.26";"0";"CHEMBL928755";"Inhibition of muscarinic M1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140788";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"0.23"
"CHEMBL1424807";"";"None";"231.13";"0";"2.40";"13";"Clc1cccc(N2CCNCC2)c1Cl";"Ki";"'>'";"19952.62";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2344888";"Displacement of [3H]-NMS from recombinant muscarinic M1 receptor (unknown origin) expressed in CHOK1 cells after 60 mins by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331162";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3307512";"";"";"";"4.7"
"CHEMBL461709";"";"None";"165.24";"0";"2.35";"R-(+)-4";"Cc1ccc([C@H]2CCCN2C)o1";"Ki";"'='";"44668.36";"nM";"4.35";"";"";"UO_0000065";"26.33";"0.50";"2.00";"26.56";"0";"CHEMBL992812";"Displacement of [3H]NMS from human muscarinic M1 receptor expressed in CHO cells by liquid scintillation counter";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157506";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3308072";"";"";"";"4.35"
"CHEMBL2312345";"";"None";"363.46";"0";"3.74";"89";"CN1CC=C(c2ccccc2C(=O)OCCc2ccc3c(c2)CCO3)CC1";"Ki";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2317408";"Displacement of [3H]NMS from human M1 muscarinic receptor expressed in CHO-K1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2311283";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3307512";"";"";"";"100000.0"
"CHEMBL2312390";"";"None";"379.50";"0";"4.35";"21";"CCN1CCC(c2ccccc2)=C(C(=O)O[C@@H](C)Cc2ccc(OC)cc2)C1";"Ki";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2317408";"Displacement of [3H]NMS from human M1 muscarinic receptor expressed in CHO-K1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2311283";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3307512";"";"";"";"100000.0"
"CHEMBL2172285";"";"None";"766.73";"None";"None";"bo(10)PZ";"O=C(CCC1=[N+]2C(C=C1)Cc1ccc(-c3cccs3)n1[B-]2(F)F)NCCCCCCN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1";"Ki";"'='";"8.8";"nM";"8.06";"";"";"UO_0000065";"10.51";"None";"None";"None";"0";"CHEMBL2175240";"Binding affinity to human muscarinic M1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169837";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"8.8"
"CHEMBL2368391";"";"None";"962.98";"None";"None";"Bo(22)PZ";"O=C(CCCCCNC(=O)CCC1=[N+]2C(=Cc3ccc(-c4cccs4)n3[B-]2(F)F)C=C1)NCCCCCC(=O)NCCCCN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1";"Ki";"'='";"55.1";"nM";"7.26";"";"";"UO_0000065";"7.54";"None";"None";"None";"0";"CHEMBL830386";"Inhibition of [3H]QNB binding to human muscarinic receptor M1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL216";"Muscarinic acetylcholine receptor M1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138682";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"55.1"
