"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL1767162";"";"None";"601.24";"2";"6.90";"54";"O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1CCNCCCCc1ccc(OCCCN2CCCCCC2)cc1";"Ki";"'='";"39.81";"nM";"7.40";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1769655";"Antagonist activity at human recombinant histamine H1 receptor expressed in intact CHO cells assessed as inhibition of histamine-induced cellular calcium mobilization by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1764974";"1";"Scientific Literature";"J Med Chem";"2011";"CHEMBL3308072";"";"";"";"7.4"
"CHEMBL1767139";"";"None";"377.49";"0";"3.48";"10d";"CCOc1ccc(Cc2nn(C[C@H]3CCCN3C)c(=O)c3ccccc23)cc1";"Ki";"'='";"5.012";"nM";"8.30";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1769655";"Antagonist activity at human recombinant histamine H1 receptor expressed in intact CHO cells assessed as inhibition of histamine-induced cellular calcium mobilization by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1764974";"1";"Scientific Literature";"J Med Chem";"2011";"CHEMBL3308072";"";"";"";"8.3"
"CHEMBL305144";"";"None";"371.48";"0";"1.55";"53";"O=C(c1ccc(OCCCN2CCN(C(=O)[C@H]3CCN3)CC2)cc1)C1CC1";"Ki";"'='";"12589.25";"nM";"4.90";"";"";"UO_0000065";"13.19";"0.25";"3.35";"7.92";"0";"CHEMBL692987";"Binding affinity towards Histamine H1 receptor of human membranes.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135199";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"-4.9"
"CHEMBL155188";"";"None";"251.42";"0";"3.81";"1f";"NCCCCCCCCCCCCc1c[nH]cn1";"Ki";"'='";"1000000000000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL692992";"Inhibitory activity against human Histamine H1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145948";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"6.0"
"CHEMBL60435";"";"None";"399.54";"0";"2.33";"56";"O=C(c1ccc(OCCCN2CCN(C(=O)C[C@H]3CCCN3)CC2)cc1)C1CC1";"Ki";"'='";"95499.26";"nM";"4.02";"";"";"UO_0000065";"10.06";"0.19";"1.69";"6.50";"0";"CHEMBL692987";"Binding affinity towards Histamine H1 receptor of human membranes.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135199";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"-4.02"
"CHEMBL157264";"";"None";"311.47";"0";"4.21";"18f";"NCCc1c[nH]c(CCC(c2ccccc2)C2CCCCC2)n1";"Ki";"'='";"100000000000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL692992";"Inhibitory activity against human Histamine H1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145948";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"5.0"
"CHEMBL129198";"JNJ-7777120";"None";"277.76";"0";"2.21";"1, JNJ-7777120";"CN1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1";"Ki";"'='";"977.24";"nM";"6.01";"";"";"UO_0000065";"21.64";"0.43";"3.80";"15.28";"0";"CHEMBL948412";"Binding affinity to human histamine H1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140203";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";"";"6.01"
"CHEMBL4784373";"";"None";"411.48";"0";"4.57";"11";"CC(=O)Nc1ccc(OCCCN2CCC(c3noc4cc(F)ccc34)CC2)cc1";"Ki";"'='";"2143.0";"nM";"5.67";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4729783";"Binding affinity to H1 receptor (unknown origin)";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4725387";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";"BINDING AGENT";"";"2143.0"
"CHEMBL63125";"";"None";"489.66";"0";"4.28";"2";"CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)[C@@H](C)NC(=O)OC(C)(C)C)CC2)cc1";"Ki";"'='";"6760.83";"nM";"5.17";"";"";"UO_0000065";"10.56";"0.20";"0.89";"5.86";"0";"CHEMBL692987";"Binding affinity towards Histamine H1 receptor of human membranes.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135199";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"-5.17"
"CHEMBL60837";"";"None";"505.66";"1";"3.25";"3";"CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)[C@@H](CO)NC(=O)OC(C)(C)C)CC2)cc1";"Ki";"'='";"16982.44";"nM";"4.77";"";"";"UO_0000065";"9.43";"0.18";"1.52";"4.40";"0";"CHEMBL692987";"Binding affinity towards Histamine H1 receptor of human membranes.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135199";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"-4.77"
"CHEMBL102390";"";"None";"449.55";"0";"1.73";"8";"CC(=O)c1ccc(OCCCN2CC[C@H](NC(=O)[C@@H](CO)NC(=O)OC(C)(C)C)C2)cc1";"Ki";"'='";"80000.0";"nM";"4.10";"";"";"UO_0000065";"9.11";"0.17";"2.37";"3.50";"0";"CHEMBL691613";"Binding affinity to the human Histamine H1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134928";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"80000.0"
"CHEMBL157273";"";"None";"262.44";"0";"4.48";"13g";"NCCCCCCCCCCCCc1ccncc1";"Ki";"'='";"251188643150958.22";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL692992";"Inhibitory activity against human Histamine H1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145948";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"5.4"
"CHEMBL22108";"DIMETHINDENE";"4.0";"292.43";"0";"4.15";"Dim";"CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1";"Ki";"'='";"0.6918";"nM";"9.16";"";"";"UO_0000065";"31.32";"0.57";"5.01";"56.79";"0";"CHEMBL692990";"Compound was evaluated for binding affinity towards cloned human histamine H1 receptors stably expressed in CHO-K1 cells using [3H]mepyramine";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136812";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3307512";"";"";"";"-9.16"
"CHEMBL2207670";"";"None";"559.04";"1";"2.09";"35";"CS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(C#N)c(Cl)c4)CC3)c[nH]c(=O)c2c1";"Ki";"'='";"251.19";"nM";"6.60";"";"";"UO_0000065";"11.81";"0.24";"4.51";"4.33";"0";"CHEMBL2215148";"Displacement of [3H]-pyrilamine from human recombinant H1 histamine receptor expressed in CHOK1 cells after 1 hr";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203219";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3307512";"";"";"";"6.6"
"CHEMBL4163428";"";"None";"351.45";"0";"3.09";"24a";"CN1CCN(c2ccc3c(c2)CN(C(=O)OCc2ccccc2)C3)CC1";"Ki";"'='";"483.0";"nM";"6.32";"";"";"UO_0000065";"17.97";"0.33";"3.23";"17.53";"0";"CHEMBL4153420";"Displacement of [3H]-Pyrilamine from human histamine H1 receptor expressed in stable HEK cells after 90 mins by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4152214";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"483.0"
"CHEMBL2208424";"";"None";"435.35";"0";"4.54";"16";"N#Cc1cccc(OC[C@@H](O)CCN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c1";"Ki";"'='";"0.3162";"nM";"9.50";"";"";"UO_0000065";"21.82";"0.45";"4.96";"14.46";"0";"CHEMBL2215810";"Displacement of [3H]-pyrilamine from human histamine H1 receptor expressed in recombinant CHOK1 cells after 1 hr";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2202969";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3307512";"";"";"";"9.5"
"CHEMBL66388";"";"None";"323.48";"0";"4.40";"23";"c1ccc2c(NCCCN3CCCC3)c3c(nc2c1)CCCCC3";"Ki";"'='";"4085.0";"nM";"5.39";"";"";"UO_0000065";"16.66";"0.31";"0.99";"19.14";"0";"CHEMBL691618";"Compound was tested for its binding affinity towards human H1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136076";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"4085.0"
"CHEMBL1824778";"";"None";"297.80";"0";"2.91";"10";"Cl.OC12CC3CC(CC(C3)N1Cc1cccc(F)c1)C2";"Ki";"'<'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1826288";"Inhibition of H1 receptor by NIMH PDSP";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1821607";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"10000.0"
"CHEMBL1824777";"";"None";"279.81";"0";"2.77";"9";"Cl.OC12CC3CC(CC(C3)N1Cc1ccccc1)C2";"Ki";"'<'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1826288";"Inhibition of H1 receptor by NIMH PDSP";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1821607";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"10000.0"
"CHEMBL467094";"NANTENINE";"None";"339.39";"0";"3.18";"1";"COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2)OCO4";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1066753";"Displacement of [3H]Pyrilamine from human histamine H1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153197";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";"";"10000.0"
"CHEMBL179166";"SODIUM ORTHOVANAD";"None";"183.91";"None";"None";"SODIUM ORTHOVANADATE";"";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL24944";"TRIBROMSALAN";"4.0";"449.92";"0";"4.93";"TRIBROMSALAN";"O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL1200748";"CARBIDOPA";"4.0";"244.25";"0";"-0.05";"S(-)-CARBIDOPA";"C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O.O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL1091792";"";"None";"340.49";"0";"4.56";"rac-8c";"COc1cccc(C(C)c2c(CCN(C)C)sc3ccccc23)n1";"Ki";"'='";"59.0";"nM";"7.23";"";"";"UO_0000065";"21.23";"0.41";"2.67";"28.51";"0";"CHEMBL1106977";"Displacement of [3H]pyrilamine from human histamine H1 receptor expressed in CHO Flp-In cells after 90 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156278";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";"";"";"59.0"
"CHEMBL1092765";"";"None";"328.46";"0";"4.69";"16d, (-)-S";"C[C@H](c1cccnc1F)c1c(CCN(C)C)sc2ccccc12";"Ki";"'='";"1.7";"nM";"8.77";"";"";"UO_0000065";"26.70";"0.52";"4.08";"54.37";"0";"CHEMBL1106977";"Displacement of [3H]pyrilamine from human histamine H1 receptor expressed in CHO Flp-In cells after 90 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156278";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";"";"";"1.7"
"CHEMBL1093607";"";"None";"299.44";"0";"3.81";"rac-28a";"CC(c1c(CCN(C)C)sc2ccccc12)n1ccnc1";"Ki";"'='";"122.0";"nM";"6.91";"";"";"UO_0000065";"23.09";"0.45";"3.10";"32.83";"0";"CHEMBL1106977";"Displacement of [3H]pyrilamine from human histamine H1 receptor expressed in CHO Flp-In cells after 90 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156278";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";"";"";"122.0"
"CHEMBL343755";"";"None";"335.45";"0";"3.05";"SS-2c";"C[C@H]1C[C@H](C)N1C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1";"Ki";"'='";"2500.0";"nM";"5.60";"";"";"UO_0000065";"16.70";"0.31";"2.55";"14.24";"0";"CHEMBL694564";"Binding affinity towards Histamine H1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135791";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"2500.0"
"CHEMBL5207281";"";"None";"541.48";"0";"0.86";"31; UR-KAT505";"CCCCCNC(=O)/N=C(\N)NCCCc1nnc(N)s1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F";"Ki";"'='";"6456.54";"nM";"5.19";"";"";"UO_0000065";"16.56";"0.34";"4.33";"3.95";"0";"CHEMBL5151455";"Displacement of [3H] mepyramine from human histamine H1 receptor stably expressed in baculovirus infected Sf9 cell membrane co-expressing RGS4 incubated for 60 mins by scintillation counting analysis";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"Sf9";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5149991";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"AGONIST";"";"5.19"
"CHEMBL96471";"";"None";"409.57";"1";"6.08";"4k";"c1ccc(C2CCN(CC3C[C@@H]4c5ccccc5Cc5ccccc5[C@H]4O3)CC2)cc1";"Ki";"'='";"29.7";"nM";"7.53";"";"";"UO_0000065";"18.38";"0.33";"1.45";"60.36";"0";"CHEMBL691453";"Ability to displace [3H]pyrilamine from human cloned histamine H1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149209";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308072";"";"";"";"29.7"
"CHEMBL4161837";"";"None";"301.41";"0";"3.29";"23";"Cc1ccn(CCN2CCC(Cc3ccccc3F)CC2)n1";"Ki";"'='";"280.0";"nM";"6.55";"";"";"UO_0000065";"21.74";"0.41";"3.26";"31.12";"0";"CHEMBL4137915";"Displacement of [3H]pyrilamine from human HRH1 expressed in HEK cell membranes after 90 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130639";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"280.0"
"CHEMBL4160967";"";"None";"351.45";"0";"3.35";"5f";"Cc1oc(-c2ccc3ccccc3c2)nc1CN1CCO[C@H](CCN)C1";"Ki";"'='";"1866.0";"nM";"5.73";"";"";"UO_0000065";"16.30";"0.30";"2.38";"8.88";"0";"CHEMBL4137915";"Displacement of [3H]pyrilamine from human HRH1 expressed in HEK cell membranes after 90 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130639";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"1866.0"
"CHEMBL4166021";"";"None";"327.83";"0";"2.24";"54";"CCN1CCN(CCCNC(=O)c2ccc(F)cc2Cl)CC1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4137915";"Displacement of [3H]pyrilamine from human HRH1 expressed in HEK cell membranes after 90 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130639";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"10000.0"
"CHEMBL4867978";"";"None";"467.59";"0";"4.49";"4w";"Fc1ccc2c(C3CCN(CCCOc4ccc(CCN5CCOCC5)cc4)CC3)noc2c1";"Ki";"'='";"968.3";"nM";"6.01";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4821059";"Binding affinity to histamine H1 receptor (unknown origin)";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4819047";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"";"BINDING AGENT";"";"968.3"
"CHEMBL1527608";"DOXOFYLLINE";"3.0";"266.26";"0";"-1.19";"DOXOFYLLINE";"Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL3818478";"";"None";"402.54";"0";"3.92";"11";"O=C1NCN(c2ccccc2)C12CCN(CCCCc1c[nH]c3ccccc13)CC2";"Ki";"'='";"273.0";"nM";"6.56";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3820066";"Displacement of [3H]Pyrilamine from human recombinant histamine H1 receptor incubated for 1.5 hrs by microbeta scintillation counting method";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3817845";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";"";"";"";"273.0"
"CHEMBL408868";"";"None";"333.82";"0";"3.46";"5b";"COc1cc(Cl)ccc1O[C@H](c1ccccc1)[C@H]1CNCCO1";"Ki";"'='";"26.0";"nM";"7.58";"";"";"UO_0000065";"22.72";"0.45";"4.13";"19.10";"0";"CHEMBL932527";"Inhibition of histamine H1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144811";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"26.0"
"CHEMBL1923532";"";"None";"215.30";"0";"3.44";"16, STK512017";"CC(C)NCc1ccc(-c2ccccc2)o1";"Ki";"'='";"4570.88";"nM";"5.34";"";"";"UO_0000065";"24.80";"0.46";"1.90";"21.22";"0";"CHEMBL1926406";"Displacement of [3H]mepyramine from human histamine H1 receptor expressed in HEK293 cells after 1 to 1.5 hrs by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921782";"1";"Scientific Literature";"J Med Chem";"2011";"CHEMBL3307715";"";"";"";"5.34"
"CHEMBL3084803";"ASTROMICIN";"-1.0";"405.50";"1";"-3.59";"ASTROMICIN";"CO[C@H]1[C@@H](O)[C@H](N)[C@@H](O[C@H]2O[C@H]([C@H](C)N)CC[C@H]2N)[C@H](O)[C@@H]1N(C)C(=O)CN";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL5076314";"";"None";"459.42";"0";"4.88";"EUB0000934aCl";"CN1CCN(c2ccc(Nc3c4ccccc4nc4ccccc34)cc2)CC1.Cl.Cl.O";"Ki";"'='";"402.9";"nM";"6.39";"";"";"UO_0000065";"17.35";"0.31";"1.51";"20.37";"0";"CHEMBL5442204";"PDSP Secondary Binding target: HRH1 - Compounds are tested at 10 uM concentration, plate are incubated at room temperature in the dark for 90 minutes. Reaction are stopped by vacuum filtration onto 0.3% polyethyleneimine soaked filter mats using Filtermate harvester. Scintillation cocktail is then melted onto microwave-dried filters on a hot plate and the radio activity is counted in Microbia counter. Compounds showing a minimum of 50% inhibition at 10 uM concentration are carried forward in this secondary binding assay to determine equilibrium binding affinity.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5442175";"55";"EUbOPEN Chemogenomic Library";"";"2024";"None";"Radioligand: [3H]-Pyrilamine";"";"";"402.9"
"CHEMBL5175558";"";"None";"446.46";"0";"1.59";"46";"Cc1nnc(CCCN/C(N)=N/C(=O)NCc2ccccc2)s1.O=C(O)C(F)(F)F";"Ki";"'='";"10715.19";"nM";"4.97";"";"";"UO_0000065";"14.95";"0.30";"3.38";"4.72";"0";"CHEMBL5151455";"Displacement of [3H] mepyramine from human histamine H1 receptor stably expressed in baculovirus infected Sf9 cell membrane co-expressing RGS4 incubated for 60 mins by scintillation counting analysis";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"Sf9";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5149991";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"AGONIST";"";"4.97"
