"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3741808";"";"None";"435.43";"0";"2.51";"(S)-WB 4101";"COc1cccc(OC)c1OCCNC[C@H]1COc2ccccc2O1.O=C(O)C(=O)O";"Ki";"'='";"0.4074";"nM";"9.39";"";"";"UO_0000065";"27.19";"0.51";"6.88";"16.14";"0";"CHEMBL3744510";"Displacement of [3H]prazosin from human recombinant alpha1A adrenoceptor expressed in CHO cell membrane after 30 mins by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3739306";"1";"Scientific Literature";"Medchemcomm";"2015";"CHEMBL3308072";"";"";"";"9.39"
"CHEMBL341838";"";"None";"640.68";"1";"3.90";"36";"COCC1=C(C(=O)OC)C(c2ccc(F)c(F)c2)N(C(=O)N2CCC(N3CCC(C(=O)OC)(c4ccccc4)CC3)CC2)C(=O)N1";"Ki";"'='";"7.5";"nM";"8.12";"";"";"UO_0000065";"12.68";"0.24";"4.22";"6.90";"0";"CHEMBL647055";"In vitro binding affinity against alpha-1A adrenergic receptor of human liver microsomes";"B";"BAO_0000221";"tissue-based format";"None";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132477";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"7.5"
"CHEMBL424494";"";"None";"552.62";"1";"4.56";"49";"COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCC3(CCc4ccccc43)CC2)C1c1ccc(F)c(F)c1";"Ki";"'='";"1.1";"nM";"8.96";"";"";"UO_0000065";"16.21";"0.31";"4.40";"9.85";"0";"CHEMBL647055";"In vitro binding affinity against alpha-1A adrenergic receptor of human liver microsomes";"B";"BAO_0000221";"tissue-based format";"None";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132477";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"1.1"
"CHEMBL88388";"";"None";"591.75";"2";"5.83";"27";"CC(=O)C1=C(C)NC(C)=C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc2c(c1)OCO2";"Ki";"'='";"8.913";"nM";"8.05";"";"";"UO_0000065";"13.60";"0.25";"2.22";"10.08";"0";"CHEMBL643758";"Binding affinity determined by displacement of [3H]prazosin from alpha-1A adrenergic receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131023";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"-8.05"
"CHEMBL69733";"";"None";"503.04";"2";"5.02";"14";"COc1ccc(CCCN2CCC(CCC(=O)c3cc(Cl)c(N)c4c3OCCO4)CC2)cc1OC";"Ki";"'='";"316.23";"nM";"6.50";"";"";"UO_0000065";"12.92";"0.25";"1.48";"7.81";"0";"CHEMBL646331";"Compound was evaluated for binding affinity against Alpha-1C adrenergic receptor using radioligand binding assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153669";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1995";"None";"";"";"";"-6.5"
"CHEMBL4165863";"";"None";"419.57";"0";"4.45";"27b";"O=C(OCc1ccccc1)N1CCc2ccc(N3CCN(C4CCCC4)CC3)cc2C1";"Ki";"'='";"3494.0";"nM";"5.46";"";"";"UO_0000065";"13.01";"0.24";"1.01";"15.15";"0";"CHEMBL4153391";"Displacement of [3H]-Prazosin from human adrenergic alpha1A receptor after 90 mins by microbeta scintillation counting method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4152214";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"3494.0"
"CHEMBL4213993";"";"None";"394.30";"0";"3.05";"11";"CS(=O)(=O)c1ccccc1CNCCOc1cc(F)ccc1Cl.Cl";"Ki";"'>'";"270.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4193341";"Displacement of 7-methoxy-[3H]-prazosin from human alpha1A-adrenoreceptor expressed in CHOK1 cell membranes after 60 mins by TopCount liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190310";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";"";"270.0"
"CHEMBL149263";"";"None";"588.71";"1";"3.24";"77";"CCOC(=O)C1(c2ccccc2)CCN(CCCNC(=O)C2=C(C)NC(C)=C(C(N)=O)C2c2ccc3c(c2)OCO3)CC1";"Ki";"'='";"7.7";"nM";"8.11";"";"";"UO_0000065";"13.78";"0.26";"4.87";"6.14";"0";"CHEMBL652822";"Binding affinity was determined for the alpha-1A adrenergic receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131441";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"7.7"
"CHEMBL228659";"";"None";"534.69";"2";"5.10";"20-cis";"COc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](N3CCC(c4cc(F)ccc4OC(C)C)CC3)CC2)cc1OC";"Ki";"'='";"3.3";"nM";"8.48";"";"";"UO_0000065";"15.86";"0.31";"3.38";"11.00";"0";"CHEMBL889235";"Binding affinity to human cloned adrenergic alpha-1a receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145372";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"3.3"
"CHEMBL228607";"";"None";"538.66";"1";"4.82";"18-trans";"COc1ccc(S(=O)(=O)N[C@H]2CC[C@H](N3CCC(c4ccccc4OCC(F)F)CC3)CC2)cc1OC";"Ki";"'='";"31.0";"nM";"7.51";"";"";"UO_0000065";"13.94";"0.28";"2.69";"9.74";"0";"CHEMBL889235";"Binding affinity to human cloned adrenergic alpha-1a receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145372";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"31.0"
"CHEMBL493697";"";"None";"449.55";"0";"4.03";"(R)-2, (R)-(+)-2";"COc1cccc(OC)c1OCCNC[C@@H]1COCC(c2ccccc2)(c2ccccc2)O1";"Ki";"'='";"165.96";"nM";"6.78";"";"";"UO_0000065";"15.08";"0.28";"2.75";"11.65";"0";"CHEMBL2318736";"Displacement of [3H]prazosin from human recombinant alpha1A adrenergic receptor expressed in CHO cell membranes after 30 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2311529";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3308072";"";"";"";"6.78"
"CHEMBL13647";"BMY-7378";"None";"385.51";"0";"2.53";"BMY-7378";"COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1";"Ki";"'='";"380.19";"nM";"6.42";"";"";"UO_0000065";"16.65";"0.31";"3.89";"12.09";"1";"CHEMBL2318736";"Displacement of [3H]prazosin from human recombinant alpha1A adrenergic receptor expressed in CHO cell membranes after 30 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2311529";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3308072";"";"";"";"6.42"
"CHEMBL328763";"";"None";"541.57";"1";"3.62";"52";"COCC1=C(C(=O)NCCCN2CCC(c3ccc(F)cc3C#N)CC2)[C@@H](c2ccc(F)c(F)c2)NC(=O)N1";"Ki";"'='";"0.14";"nM";"9.85";"";"";"UO_0000065";"18.20";"0.35";"6.23";"9.25";"0";"CHEMBL647052";"Evaluated for the ability to displace [125I]- HEAT from human cloned Alpha-1A adrenergic receptor stably expressed in CHO cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133772";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3308072";"";"";"";"0.14"
"CHEMBL355910";"";"None";"603.72";"1";"3.68";"59";"CCOC(=O)C1(c2ccccc2)CCN(CCCNC(=O)C2=C(C)NC(C)=C(C(=O)NC)C2c2ccc([N+](=O)[O-])cc2)CC1";"Ki";"'='";"6.12";"nM";"8.21";"";"";"UO_0000065";"13.60";"0.25";"4.53";"5.75";"0";"CHEMBL652822";"Binding affinity was determined for the alpha-1A adrenergic receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131441";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"6.12"
"CHEMBL1289610";"";"None";"446.43";"1";"5.22";"9h";"Cc1ncccc1N1C[C@]2(CC[C@@H](c3nc4cc(OC(F)(F)F)ccc4[nH]3)CC2)OC1=O";"Ki";"'>'";"2511.89";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1293076";"Antagonistic activity at human alpha1A receptor expressed in rat 1 fibroblast cells assessed as inhibition of calcium level by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Fibroblast";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1287671";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308065";"";"";"";"5.6"
"CHEMBL1290037";"";"None";"372.43";"0";"4.49";"9q";"N#Cc1ccc2[nH]c([C@H]3CC[C@]4(CC3)CN(c3ccccc3)C(=O)O4)nc2c1";"Ki";"'>'";"2511.89";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1293076";"Antagonistic activity at human alpha1A receptor expressed in rat 1 fibroblast cells assessed as inhibition of calcium level by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Fibroblast";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1287671";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308065";"";"";"";"5.6"
"CHEMBL91403";"";"None";"550.59";"1";"4.01";"64";"CC1=C(C(=O)NCCCN2CCC(C#N)(c3ccc(F)cc3C#N)CC2)[C@@H](c2ccc(F)c(F)c2)NC(=O)N1C";"Ki";"'='";"0.6";"nM";"9.22";"";"";"UO_0000065";"16.75";"0.31";"5.21";"8.21";"0";"CHEMBL647052";"Evaluated for the ability to displace [125I]- HEAT from human cloned Alpha-1A adrenergic receptor stably expressed in CHO cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133772";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3308072";"";"";"";"0.6"
"CHEMBL1255003";"";"None";"391.51";"0";"4.93";"12";"Cc1cccc(C)c1OCCNCCOc1ccccc1OCc1ccccc1";"Ki";"'='";"7.943";"nM";"8.10";"";"";"UO_0000065";"20.69";"0.38";"3.17";"20.39";"0";"CHEMBL1251066";"Displacement of [3H]prazosin from human adrenergic alpha1A expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1250525";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308072";"";"";"";"8.1"
"CHEMBL99363";"";"None";"415.50";"0";"3.13";"64";"Cc1nc2c3ccccc3nc-2c(O)n1CCN1CCN2c3ccccc3OCC2C1";"Ki";"'<'";"100000000000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL643752";"Binding affinity towards Alpha-1A adrenergic receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145826";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"5.0"
"CHEMBL99994";"";"None";"429.57";"0";"4.36";"51";"CC(C)(C)c1ccc(N2CCN(CCn3cnc4c5ccccc5nc-4c3O)CC2)cc1";"Ki";"'<'";"100000000000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL643752";"Binding affinity towards Alpha-1A adrenergic receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145826";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"5.0"
"CHEMBL40464";"";"None";"506.60";"1";"4.44";"25";"CC1=C(C(=O)NCCCN2CCC(c3ccccc3C#N)CC2)[C@@H](c2ccc(F)c(F)c2)CC(=O)N1C";"Ki";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL648420";"In vitro antagonism at Alpha-1A adrenergic receptor";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133242";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"3.0"
"CHEMBL1088072";"";"None";"403.52";"0";"4.53";"rac-4";"COc1ccccc1CCCNCC1COC(c2ccccc2)(c2ccccc2)O1";"Ki";"'='";"48.98";"nM";"7.31";"";"";"UO_0000065";"18.12";"0.33";"2.78";"18.40";"0";"CHEMBL1100126";"Displacement of [3H]prazosin from human alpha1A adrenergic receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155434";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";"";"";"7.31"
"CHEMBL1082862";"";"None";"405.49";"0";"3.98";"rac-2";"COc1ccccc1OCCNCC1COC(c2ccccc2)(c2ccccc2)O1";"Ki";"'='";"19.5";"nM";"7.71";"";"";"UO_0000065";"19.01";"0.35";"3.73";"15.75";"0";"CHEMBL1100126";"Displacement of [3H]prazosin from human alpha1A adrenergic receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155434";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";"";"";"7.71"
"CHEMBL13647";"BMY-7378";"None";"385.51";"0";"2.53";"BMY-7378";"COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1";"Ki";"'='";"380.19";"nM";"6.42";"";"";"UO_0000065";"16.65";"0.31";"3.89";"12.09";"1";"CHEMBL1100126";"Displacement of [3H]prazosin from human alpha1A adrenergic receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155434";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";"";"";"6.42"
"CHEMBL214986";"";"None";"381.86";"0";"2.51";"(R)-WB4101";"COc1cccc(OC)c1OCCNC[C@@H]1COc2ccccc2O1.Cl";"Ki";"'='";"11.22";"nM";"7.95";"";"";"UO_0000065";"23.02";"0.43";"5.44";"13.66";"0";"CHEMBL910638";"Displacement of [3H]prazosin from cloned human adrenergic alpha 1A receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137361";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3308072";"";"";"";"-7.95"
"CHEMBL4092411";"";"None";"449.88";"1";"0.77";"29";"CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@@H]1O[C@H](C(=O)OC)[C@@H](O)[C@H]1O";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4011369";"Displacement of [3H]Prazosin from human adrenergic alpha1A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4007505";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";"10.0"
"CHEMBL426317";"";"None";"373.46";"0";"0.55";"CUMI-101; 45";"COc1cccc(N2CCN(CCCCn3ncc(=O)n(C)c3=O)CC2)c1";"Ki";"'='";"6.75";"nM";"8.17";"";"";"UO_0000065";"21.88";"0.41";"7.62";"11.25";"0";"CHEMBL5109863";"Binding affinity to alpha 1A adrenergic receptor (unknown origin) assessed as inhibition constant";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5108009";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"PARTIAL AGONIST";"";"6.75"
"CHEMBL234649";"";"None";"471.67";"0";"4.03";"32cis";"CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@@H](NS(=O)(=O)Cc3ccccc3)CC2)CC1";"Ki";"'='";"1.2";"nM";"8.92";"";"";"UO_0000065";"18.91";"0.37";"4.89";"14.42";"0";"CHEMBL894516";"Binding affinity to human cloned adrenergic alpha-1A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148021";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"1.2"
"CHEMBL234474";"";"None";"534.12";"1";"4.55";"30cis";"COc1ccc(Cl)cc1S(=O)(=O)N[C@H]1CC[C@@H](N2CCN(c3ccccc3OCC3CC3)CC2)CC1";"Ki";"'='";"19.0";"nM";"7.72";"";"";"UO_0000065";"14.46";"0.29";"3.17";"10.86";"0";"CHEMBL894516";"Binding affinity to human cloned adrenergic alpha-1A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148021";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"19.0"
"CHEMBL393105";"";"None";"510.08";"1";"4.68";"24trans";"CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@H](NS(=O)(=O)c3cccc(Cl)c3F)CC2)CC1";"Ki";"'='";"0.56";"nM";"9.25";"";"";"UO_0000065";"18.14";"0.37";"4.57";"14.95";"0";"CHEMBL894516";"Binding affinity to human cloned adrenergic alpha-1A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148021";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"0.56"
"CHEMBL234231";"";"None";"555.66";"1";"4.91";"20cis";"COc1ccc(C(F)(F)F)cc1S(=O)(=O)N[C@H]1CC[C@@H](N2CCN(c3ccccc3OC(C)C)CC2)CC1";"Ki";"'='";"36.0";"nM";"7.44";"";"";"UO_0000065";"13.40";"0.27";"2.53";"10.47";"0";"CHEMBL894516";"Binding affinity to human cloned adrenergic alpha-1A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148021";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"36.0"
"CHEMBL234607";"";"None";"522.11";"1";"4.55";"18trans";"COc1ccc(Cl)cc1S(=O)(=O)N[C@H]1CC[C@H](N2CCN(c3ccccc3OC(C)C)CC2)CC1";"Ki";"'='";"3.8";"nM";"8.42";"";"";"UO_0000065";"16.13";"0.33";"3.87";"11.84";"0";"CHEMBL894516";"Binding affinity to human cloned adrenergic alpha-1A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148021";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"3.8"
"CHEMBL391530";"";"None";"517.69";"1";"3.90";"26cis";"COc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](N3CCN(c4ccccc4OC(C)C)CC3)CC2)cc1OC";"Ki";"'='";"1.6";"nM";"8.80";"";"";"UO_0000065";"16.99";"0.33";"4.90";"10.95";"0";"CHEMBL894516";"Binding affinity to human cloned adrenergic alpha-1A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148021";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"1.6"
"CHEMBL232592";"";"None";"502.64";"1";"3.79";"8cis";"CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@@H](NS(=O)(=O)c3ccccc3[N+](=O)[O-])CC2)CC1";"Ki";"'='";"6.3";"nM";"8.20";"";"";"UO_0000065";"16.32";"0.32";"4.41";"7.81";"0";"CHEMBL894516";"Binding affinity to human cloned adrenergic alpha-1A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148021";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"6.3"
"CHEMBL438673";"";"None";"557.64";"1";"4.06";"cis-17";"COc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](N3CCN(c4ccccc4OCC(F)(F)F)CC3)CC2)cc1OC";"Ki";"'='";"1.2";"nM";"8.92";"";"";"UO_0000065";"16.00";"0.32";"4.86";"11.10";"0";"CHEMBL900497";"Binding affinity to human cloned adrenergic Alpha-1A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137555";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"1.2"
"CHEMBL242507";"";"None";"451.53";"0";"3.40";"(+)-3";"COc1cc2nc(N3CCN(C(=O)c4ccc(C)o4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC";"Ki";"'='";"23.44";"nM";"7.63";"";"";"UO_0000065";"16.90";"0.32";"4.23";"7.13";"0";"CHEMBL891166";"Displacement of [3H]prazosin from human adrenergic alpha-1a receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147165";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3308072";"";"";"";"-7.63"
"CHEMBL1242725";"";"None";"465.55";"0";"2.23";"5t";"COc1ccccc1N1CCN(C[C@@H]2CO[C@@](CN3C(=O)CCC3=O)(c3ccccc3)O2)CC1";"Ki";"'='";"40.74";"nM";"7.39";"";"";"UO_0000065";"15.87";"0.30";"5.16";"10.33";"0";"CHEMBL1246629";"Displacement [3H]prazosin of human recombinant alpha1A adrenergic receptor expressed in CHO cells by rapid filtration technique";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1240454";"1";"Scientific Literature";"Eur J Med Chem";"2010";"CHEMBL3308072";"";"";"";"7.39"
"CHEMBL40650";"";"None";"448.55";"0";"2.97";"A-131701, (32)";"COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5cccnc54)c3=O)C[C@@H]21";"Ki";"'='";"0.22";"nM";"9.66";"";"";"UO_0000065";"21.53";"0.41";"6.69";"12.04";"1";"CHEMBL827429";"Binding constant measured against Alpha-1A adrenergic receptor in human prostate; +++:highly active";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638250";"Prostate gland";"None";"None";"";"";"";"CHEMBL229";"Alpha-1a adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144284";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"0.22"
